
time,ax,ay,az,wx,wy,wz,
0.030689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.034328,0.0000,0.0000,0.0000,-0.0678,-0.0774,0.0623,
0.092014,0.0000,0.0000,0.0000,-0.0678,-0.0774,0.0623,
0.099232,0.0000,0.0000,0.0000,-0.0791,-0.0858,0.0331,
0.157115,0.0000,0.0000,0.0000,-0.0791,-0.0858,0.0331,
0.165111,0.0000,0.0000,0.0000,-0.0457,-0.0933,0.0134,
0.223032,0.0000,0.0000,0.0000,-0.0457,-0.0933,0.0134,
0.230775,0.0000,0.0000,0.0000,-0.0402,-0.0951,0.0034,
0.288785,0.0000,0.0000,0.0000,-0.0402,-0.0951,0.0034,
0.295886,0.0000,0.0000,0.0000,-0.0307,-0.0741,-0.0231,
0.353712,0.0000,0.0000,0.0000,-0.0307,-0.0741,-0.0231,
0.361171,0.0000,0.0000,0.0000,0.0199,0.0408,-0.0105,
0.418871,0.0000,0.0000,0.0000,0.0199,0.0408,-0.0105,
0.426604,0.0000,0.0000,0.0000,0.1109,0.1509,-0.0855,
0.485220,0.0000,0.0000,0.0000,0.1109,0.1509,-0.0855,
0.486102,0.1386,-0.1395,0.3781,0.1109,0.1509,-0.0855,
0.492025,0.1386,-0.1395,0.3781,0.1620,0.0776,-0.1813,
0.551254,0.1386,-0.1395,0.3781,0.1620,0.0776,-0.1813,
0.552143,-0.2165,0.0613,-0.0254,0.1620,0.0776,-0.1813,
0.557952,-0.2165,0.0613,-0.0254,0.1862,0.3497,-0.0819,
0.615666,-0.2165,0.0613,-0.0254,0.1862,0.3497,-0.0819,
0.616513,-0.3009,-0.2508,0.2740,0.1862,0.3497,-0.0819,
0.623031,-0.3009,-0.2508,0.2740,0.0713,0.3477,-0.0692,
0.681193,-0.3009,-0.2508,0.2740,0.0713,0.3477,-0.0692,
0.682018,-0.5510,0.1144,0.8062,0.0713,0.3477,-0.0692,
0.689533,-0.5510,0.1144,0.8062,0.1758,0.3370,-0.1423,
0.748499,-0.5510,0.1144,0.8062,0.1758,0.3370,-0.1423,
0.749269,-0.4066,-0.1027,0.4618,0.1758,0.3370,-0.1423,
0.754818,-0.4066,-0.1027,0.4618,-0.1718,0.4362,-0.0365,
0.820162,-0.4066,-0.1027,0.4618,-0.1425,-0.0228,0.0560,
0.878250,-0.4066,-0.1027,0.4618,-0.1425,-0.0228,0.0560,
0.879853,0.5816,-0.9504,0.7981,-0.1425,-0.0228,0.0560,
0.885155,0.5816,-0.9504,0.7981,-0.0869,-0.1405,-0.2639,
0.893200,0.5816,-0.9504,0.7981,-0.0869,-0.1405,-0.2639,
0.951307,0.5816,-0.9504,0.7981,0.0339,-0.1468,-0.3183,
0.959338,0.5816,-0.9504,0.7981,0.0339,-0.1468,-0.3183,
0.960260,0.3474,-1.0192,1.5641,0.0339,-0.1468,-0.3183,
1.016200,0.3474,-1.0192,1.5641,0.2398,-0.0142,-0.3134,
1.025293,0.3474,-1.0192,1.5641,0.2398,-0.0142,-0.3134,
1.026378,0.9602,-0.9367,1.1857,0.2398,-0.0142,-0.3134,
1.082012,0.9602,-0.9367,1.1857,0.2973,0.1891,-0.3036,
1.090052,0.9602,-0.9367,1.1857,0.2973,0.1891,-0.3036,
1.091062,0.5350,-0.4369,1.4175,0.2973,0.1891,-0.3036,
1.148422,0.5350,-0.4369,1.4175,0.1666,0.2706,-0.2201,
1.156190,0.5350,-0.4369,1.4175,0.1666,0.2706,-0.2201,
1.157330,0.0249,0.3438,2.1678,0.1666,0.2706,-0.2201,
1.213351,0.0249,0.3438,2.1678,0.1038,0.3986,-0.1301,
1.221321,0.0249,0.3438,2.1678,0.1038,0.3986,-0.1301,
1.222389,-0.1596,0.9414,2.9170,0.1038,0.3986,-0.1301,
1.278561,-0.1596,0.9414,2.9170,-0.1503,-0.0773,-0.0608,
1.286717,-0.1596,0.9414,2.9170,-0.1503,-0.0773,-0.0608,
1.287914,-0.2545,2.2901,2.1798,-0.1503,-0.0773,-0.0608,
1.343901,-0.2545,2.2901,2.1798,0.6070,-0.5168,-0.0999,
1.351973,-0.2545,2.2901,2.1798,0.6070,-0.5168,-0.0999,
1.353041,-0.6152,-0.6342,-0.3357,0.6070,-0.5168,-0.0999,
1.408885,-0.6152,-0.6342,-0.3357,0.3041,-0.3922,-0.3729,
