
time,ax,ay,az,wx,wy,wz,
0.018970,0.0000,0.0000,0.0000,0.0023,0.1080,0.0067,
0.019152,0.0000,0.0000,0.0000,0.0023,0.1080,0.0067,
0.027365,0.0000,0.0000,0.0000,-0.0136,0.1080,-0.0029,
0.080711,0.0000,0.0000,0.0000,-0.0136,0.1080,-0.0029,
0.092715,0.0000,0.0000,0.0000,-0.0052,0.0887,0.0067,
0.146456,0.0000,0.0000,0.0000,-0.0052,0.0887,0.0067,
0.158179,0.0000,0.0000,0.0000,-0.0224,-0.0524,-0.0191,
0.213276,0.0000,0.0000,0.0000,-0.0224,-0.0524,-0.0191,
0.224240,0.0000,0.0000,0.0000,0.0521,-0.0533,0.0483,
0.277527,0.0000,0.0000,0.0000,0.0521,-0.0533,0.0483,
0.289792,0.0000,0.0000,0.0000,0.1432,-0.0761,0.0191,
0.343163,0.0000,0.0000,0.0000,0.1432,-0.0761,0.0191,
0.355265,0.0000,0.0000,0.0000,0.1457,-0.1946,0.0573,
0.409517,0.0000,0.0000,0.0000,0.1457,-0.1946,0.0573,
0.420314,0.0000,0.0000,0.0000,0.0893,0.0768,0.3862,
0.475452,0.0000,0.0000,0.0000,0.0893,0.0768,0.3862,
0.476197,0.5073,0.7038,-0.2764,0.0893,0.0768,0.3862,
0.485839,0.5073,0.7038,-0.2764,0.0918,-0.0362,0.5438,
0.539566,0.5073,0.7038,-0.2764,0.0918,-0.0362,0.5438,
0.540366,0.1796,-0.3047,-0.4027,0.0918,-0.0362,0.5438,
0.551108,0.1796,-0.3047,-0.4027,0.1611,-0.0295,-0.0464,
0.605008,0.1796,-0.3047,-0.4027,0.1611,-0.0295,-0.0464,
0.605810,1.1131,-0.5622,-0.3856,0.1611,-0.0295,-0.0464,
0.616568,1.1131,-0.5622,-0.3856,0.3286,0.3735,-0.5122,
0.671616,1.1131,-0.5622,-0.3856,0.3286,0.3735,-0.5122,
0.672317,0.4965,0.4698,-0.0750,0.3286,0.3735,-0.5122,
0.682538,0.4965,0.4698,-0.0750,0.2647,0.8219,-0.9328,
0.736650,0.4965,0.4698,-0.0750,0.2647,0.8219,-0.9328,
0.737565,-0.1724,-0.1813,-0.0299,0.2647,0.8219,-0.9328,
0.749182,-0.1724,-0.1813,-0.0299,0.1255,1.3685,-0.5547,
0.801703,-0.1724,-0.1813,-0.0299,0.1255,1.3685,-0.5547,
0.802474,0.2206,0.2059,1.6251,0.1255,1.3685,-0.5547,
0.814193,0.2206,0.2059,1.6251,-0.5105,1.8040,0.0742,
0.868306,0.2206,0.2059,1.6251,-0.5105,1.8040,0.0742,
0.869072,0.5090,0.8385,0.6002,-0.5105,1.8040,0.0742,
0.878438,0.5090,0.8385,0.6002,0.0751,-0.3457,-0.1277,
0.932943,0.5090,0.8385,0.6002,0.0751,-0.3457,-0.1277,
0.933658,0.9233,-0.4792,0.6529,0.0751,-0.3457,-0.1277,
0.944023,0.9233,-0.4792,0.6529,0.0447,-0.3352,-0.1782,
0.997734,0.9233,-0.4792,0.6529,0.0447,-0.3352,-0.1782,
