
time,ax,ay,az,wx,wy,wz,
0.021557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.032799,0.0000,0.0000,0.0000,-0.1936,-0.1066,-0.0079,
0.074628,0.0000,0.0000,0.0000,-0.1936,-0.1066,-0.0079,
0.098411,0.0000,0.0000,0.0000,-0.1403,-0.1898,-0.0356,
0.139402,0.0000,0.0000,0.0000,-0.1403,-0.1898,-0.0356,
0.163605,0.0000,0.0000,0.0000,0.0188,0.0368,-0.0577,
0.204880,0.0000,0.0000,0.0000,0.0188,0.0368,-0.0577,
0.229277,0.0000,0.0000,0.0000,-0.0446,-0.0185,-0.0228,
0.271235,0.0000,0.0000,0.0000,-0.0446,-0.0185,-0.0228,
0.295027,0.0000,0.0000,0.0000,-0.0568,0.0090,-0.0696,
0.336548,0.0000,0.0000,0.0000,-0.0568,0.0090,-0.0696,
0.360896,0.0000,0.0000,0.0000,-0.6936,0.4488,-0.2350,
0.402283,0.0000,0.0000,0.0000,-0.6936,0.4488,-0.2350,
0.426686,0.0000,0.0000,0.0000,-1.8415,1.0725,-0.4230,
0.469085,0.0000,0.0000,0.0000,-1.8415,1.0725,-0.4230,
0.484525,-1.6211,-0.4612,2.5704,-1.8415,1.0725,-0.4230,
0.491165,-1.6211,-0.4612,2.5704,-1.3412,1.4262,-0.2317,
0.533070,-1.6211,-0.4612,2.5704,-1.3412,1.4262,-0.2317,
0.549401,-0.8440,-0.5484,4.1448,-1.3412,1.4262,-0.2317,
0.556537,-0.8440,-0.5484,4.1448,-0.3958,1.3651,-0.1878,
0.597815,-0.8440,-0.5484,4.1448,-0.3958,1.3651,-0.1878,
0.622529,-0.8440,-0.5484,4.1448,0.1122,0.2769,0.4801,
0.680296,-0.8440,-0.5484,4.1448,0.1122,0.2769,0.4801,
0.681360,-0.0135,-3.5305,2.1396,0.1122,0.2769,0.4801,
0.688253,-0.0135,-3.5305,2.1396,-0.3853,0.5304,0.1158,
0.696910,-0.0135,-3.5305,2.1396,-0.3853,0.5304,0.1158,
0.753813,-0.0135,-3.5305,2.1396,0.0173,-1.1489,1.0240,
0.762019,-0.0135,-3.5305,2.1396,0.0173,-1.1489,1.0240,
0.762713,-2.0605,-2.2473,5.3165,0.0173,-1.1489,1.0240,
0.819812,-2.0605,-2.2473,5.3165,1.4306,-0.8505,1.3488,
0.827622,-2.0605,-2.2473,5.3165,1.4306,-0.8505,1.3488,
0.828369,-0.8235,-0.7363,2.5527,1.4306,-0.8505,1.3488,
0.885024,-0.8235,-0.7363,2.5527,0.9026,-2.0805,0.5707,
0.895057,-0.8235,-0.7363,2.5527,0.9026,-2.0805,0.5707,
0.896382,-2.5172,2.6364,2.1378,0.9026,-2.0805,0.5707,
0.950679,-2.5172,2.6364,2.1378,1.5953,-1.3060,0.1730,
0.958815,-2.5172,2.6364,2.1378,1.5953,-1.3060,0.1730,
0.959905,-0.8751,-0.5761,4.0023,1.5953,-1.3060,0.1730,
1.015621,-0.8751,-0.5761,4.0023,2.0963,-0.0290,-0.0313,
1.023987,-0.8751,-0.5761,4.0023,2.0963,-0.0290,-0.0313,
1.025191,-1.3742,-1.7156,3.8397,2.0963,-0.0290,-0.0313,
1.081445,-1.3742,-1.7156,3.8397,-0.3118,-0.5015,-0.0290,
1.089474,-1.3742,-1.7156,3.8397,-0.3118,-0.5015,-0.0290,
1.090720,-0.2674,-2.2595,1.4968,-0.3118,-0.5015,-0.0290,
1.146632,-0.2674,-2.2595,1.4968,0.0072,-0.3848,-0.6750,
1.155260,-0.2674,-2.2595,1.4968,0.0072,-0.3848,-0.6750,
1.156233,0.3250,1.7491,1.6879,0.0072,-0.3848,-0.6750,
1.212178,0.3250,1.7491,1.6879,0.9980,-0.6691,0.3374,
1.220148,0.3250,1.7491,1.6879,0.9980,-0.6691,0.3374,
1.220905,0.8290,-0.3388,1.8132,0.9980,-0.6691,0.3374,
1.278003,0.8290,-0.3388,1.8132,0.5909,0.4684,0.1312,
1.285999,0.8290,-0.3388,1.8132,0.5909,0.4684,0.1312,
1.286933,0.2276,-0.0582,2.6108,0.5909,0.4684,0.1312,
1.344054,0.2276,-0.0582,2.6108,0.4478,-0.7966,-0.3340,
1.352925,0.2276,-0.0582,2.6108,0.4478,-0.7966,-0.3340,
1.354597,0.1851,0.3070,3.4838,0.4478,-0.7966,-0.3340,
1.408930,0.1851,0.3070,3.4838,0.0163,-1.1773,-0.0029,
1.417067,0.1851,0.3070,3.4838,0.0163,-1.1773,-0.0029,
1.418162,2.3685,0.4541,3.2079,0.0163,-1.1773,-0.0029,
1.474041,2.3685,0.4541,3.2079,0.3858,0.0562,-0.2799,
