
time,ax,ay,az,wx,wy,wz,
1.917515,0.2003,0.5151,0.8476,0.1585,0.3551,-0.1532,
1.933715,0.2003,0.5151,0.8476,-0.0260,0.4331,0.5942,
1.935438,-2.4427,3.9065,-2.2267,-0.0260,0.4331,0.5942,
1.984014,-2.4427,3.9065,-2.2267,-0.0260,0.4331,0.5942,
2.000139,-2.4427,3.9065,-2.2267,-1.0427,-0.7370,0.4650,
2.002129,-3.4693,1.0040,-1.6246,-1.0427,-0.7370,0.4650,
2.049327,-3.4693,1.0040,-1.6246,-1.0427,-0.7370,0.4650,
2.064945,-3.4693,1.0040,-1.6246,-0.9174,0.6790,-0.3551,
2.067201,0.2584,1.5340,-1.1448,-0.9174,0.6790,-0.3551,
2.114872,0.2584,1.5340,-1.1448,-0.9174,0.6790,-0.3551,
2.130493,0.2584,1.5340,-1.1448,-0.8607,0.2651,-0.1130,
2.132148,-2.4063,0.3386,-0.7896,-0.8607,0.2651,-0.1130,
2.180993,-2.4063,0.3386,-0.7896,-0.8607,0.2651,-0.1130,
2.196423,-2.4063,0.3386,-0.7896,-0.5990,0.5910,-0.3639,
2.197545,-1.3290,-1.5533,-0.7608,-0.5990,0.5910,-0.3639,
2.245801,-1.3290,-1.5533,-0.7608,-0.5990,0.5910,-0.3639,
2.261805,-1.3290,-1.5533,-0.7608,-0.3708,0.5159,-0.2103,
2.264143,-1.6510,-0.7084,-0.2592,-0.3708,0.5159,-0.2103,
2.310956,-1.6510,-0.7084,-0.2592,-0.3708,0.5159,-0.2103,
2.327242,-1.6510,-0.7084,-0.2592,-0.2228,0.2011,0.0344,
2.328688,-1.6209,-0.9286,0.0830,-0.2228,0.2011,0.0344,
2.376467,-1.6209,-0.9286,0.0830,-0.2228,0.2011,0.0344,
2.392455,-1.6209,-0.9286,0.0830,-0.1614,0.0812,0.1326,
2.393447,-0.9372,-0.3504,0.0405,-0.1614,0.0812,0.1326,
2.442217,-0.9372,-0.3504,0.0405,-0.1614,0.0812,0.1326,
2.457621,-0.9372,-0.3504,0.0405,-0.0878,0.0872,0.1542,
2.458372,-1.1702,-0.0649,0.6128,-0.0878,0.0872,0.1542,
2.507597,-1.1702,-0.0649,0.6128,-0.0878,0.0872,0.1542,
2.523917,-1.1702,-0.0649,0.6128,0.0983,0.1170,-0.0403,
2.525974,-1.8103,2.2641,1.3799,0.0983,0.1170,-0.0403,
2.573365,-1.8103,2.2641,1.3799,0.0983,0.1170,-0.0403,
2.589185,-1.8103,2.2641,1.3799,0.6231,-0.2431,-0.0686,
2.591040,-1.5560,0.9119,0.3797,0.6231,-0.2431,-0.0686,
2.639754,-1.5560,0.9119,0.3797,0.6231,-0.2431,-0.0686,
