time,gFx,gFy,gFz,TgF
0.003190,0.0845,0.9961,0.0078,1.00
0.005541,0.0865,0.9961,0.0049,1.00
0.016831,0.0845,0.9957,-0.0098,1.00
0.025781,0.0861,0.9938,-0.0156,1.00
0.034870,0.0861,0.9942,-0.0098,1.00
0.049905,0.0875,0.9957,-0.0078,1.00
0.058007,0.0909,0.9972,-0.0082,1.00
0.067126,0.0938,0.9977,-0.0087,1.00
0.076129,0.0968,0.9958,-0.0096,1.00
0.092127,0.0939,0.9923,-0.0048,1.00
0.100603,0.0934,0.9909,-0.0024,1.00
0.108408,0.0919,0.9898,-0.0034,0.99
0.117059,0.0895,0.9879,-0.0044,0.99
0.134361,0.0870,0.9889,-0.0029,0.99
0.141663,0.0866,0.9908,-0.0015,0.99
0.150464,0.0866,0.9928,-0.0024,1.00
0.159318,0.0836,0.9947,-0.0020,1.00
0.177470,0.0851,0.9947,-0.0059,1.00
0.183655,0.0846,0.9937,-0.0044,1.00
0.192289,0.0851,0.9938,-0.0044,1.00
0.200612,0.0845,0.9952,-0.0024,1.00
0.209107,0.0836,0.9942,-0.0020,1.00
0.225068,0.0826,0.9971,-0.0039,1.00
0.233042,0.0826,0.9966,-0.0044,1.00
0.242421,0.0821,0.9952,-0.0049,1.00
0.250574,0.0806,0.9956,-0.0034,1.00
0.267544,0.0797,0.9961,-0.0030,1.00
0.275119,0.0777,0.9961,-0.0030,1.00
0.286352,0.0777,0.9961,-0.0035,1.00
0.291811,0.0801,0.9971,-0.0005,1.00
0.308621,0.0845,0.9971,-0.0049,1.00
0.317157,0.0875,0.9977,-0.0073,1.00
0.324593,0.0884,0.9962,-0.0068,1.00
0.334399,0.0880,0.9982,-0.0107,1.00
0.350529,0.0865,0.9962,-0.0092,1.00
0.359293,0.0836,0.9952,-0.0098,1.00
0.367424,0.0831,0.9967,-0.0142,1.00
0.375667,0.0841,0.9958,-0.0171,1.00
0.386884,0.0827,0.9948,-0.0195,1.00
0.399813,0.0822,0.9938,-0.0186,1.00
0.408067,0.0802,0.9942,-0.0166,1.00
0.417099,0.0787,0.9913,-0.0152,0.99
0.425295,0.0768,0.9894,-0.0142,0.99
0.441578,0.0793,0.9864,-0.0157,0.99
0.450845,0.0798,0.9845,-0.0147,0.99
0.458855,0.0812,0.9825,-0.0128,0.99
0.468025,0.0812,0.9815,-0.0142,0.99
0.488154,0.0802,0.9898,-0.0089,0.99
0.488403,0.0802,0.9898,-0.0089,0.99
0.500721,0.0787,0.9913,-0.0079,0.99
0.508940,0.0792,0.9942,-0.0069,1.00
0.522698,0.0806,0.9971,-0.0088,1.00
0.533428,0.0821,1.0001,-0.0122,1.00
0.541648,0.0826,0.9991,-0.0127,1.00
0.550065,0.0831,0.9967,-0.0112,1.00
0.558149,0.0827,0.9938,-0.0088,1.00
0.576028,0.0753,0.9951,-0.0054,1.00
0.589661,0.0680,0.9936,-0.0045,1.00
0.592770,0.0679,0.9941,-0.0035,1.00
0.601264,0.0645,0.9940,-0.0031,1.00
0.609177,0.0626,0.9950,-0.0046,1.00
0.620795,0.0626,0.9955,-0.0051,1.00
0.634406,0.0607,0.9940,-0.0070,1.00
0.642495,0.0577,0.9950,-0.0070,1.00
0.651612,0.0562,0.9950,-0.0090,1.00
0.667478,0.0577,1.0004,-0.0153,1.00
0.675062,0.0601,1.0024,-0.0148,1.00
0.688776,0.0631,0.9985,-0.0079,1.00
0.692498,0.0635,0.9989,-0.0065,1.00
0.709118,0.0665,0.9969,0.0028,1.00
0.718312,0.0655,0.9960,0.0018,1.00
0.726065,0.0640,0.9964,0.0018,1.00
0.735419,0.0611,0.9969,0.0008,1.00
0.744044,0.0626,0.9945,-0.0051,1.00
0.758402,0.0636,0.9931,-0.0090,1.00
0.766724,0.0646,0.9916,-0.0095,0.99
0.780538,0.0680,0.9873,-0.0080,0.99
0.791860,0.0690,0.9883,-0.0075,0.99
0.807262,0.0685,0.9882,-0.0016,0.99
0.807874,0.0685,0.9882,-0.0016,0.99
0.817643,0.0665,0.9911,-0.0021,0.99
0.827558,0.0655,0.9950,-0.0021,1.00
0.843071,0.0660,0.9970,-0.0099,1.00
0.851314,0.0660,0.9950,-0.0099,1.00
0.860867,0.0670,0.9956,-0.0094,1.00
0.867300,0.0656,0.9936,-0.0114,1.00
0.878449,0.0621,0.9911,-0.0099,0.99
0.891861,0.0582,0.9906,-0.0139,0.99
0.901229,0.0529,0.9891,-0.0120,0.99
0.909247,0.0490,0.9881,-0.0120,0.99
0.926990,0.0450,0.9881,-0.0116,0.99
0.933869,0.0426,0.9871,-0.0131,0.99
0.944170,0.0392,0.9870,-0.0126,0.99
0.950578,0.0377,0.9870,-0.0126,0.99
0.967864,0.0353,0.9845,-0.0078,0.99
0.975845,0.0319,0.9836,-0.0068,0.98
0.985833,0.0343,0.9850,-0.0058,0.99
0.992468,0.0324,0.9859,-0.0063,0.99
1.001457,0.0358,0.9894,-0.0092,0.99
1.016635,0.0450,0.9905,-0.0145,0.99
1.027433,0.0549,0.9858,-0.0168,0.99
1.034467,0.0617,0.9819,-0.0164,0.98
1.043165,0.0696,0.9791,-0.0231,0.98
1.060609,0.0921,0.9803,-0.0337,0.99
1.067831,0.1028,0.9834,-0.0409,0.99
1.078781,0.1262,0.9881,-0.0543,1.00
1.086975,0.1399,0.9936,-0.0654,1.01
1.094091,0.1487,0.9958,-0.0751,1.01
1.109864,0.1677,1.0014,-0.0925,1.02
1.116522,0.1736,1.0010,-0.0949,1.02
1.127062,0.1751,1.0019,-0.0919,1.02
1.143523,0.1585,0.9993,-0.0803,1.01
1.149953,0.1511,0.9992,-0.0760,1.01
1.160610,0.1467,0.9977,-0.0697,1.01
1.168349,0.1477,0.9972,-0.0682,1.01
1.187627,0.1364,0.9999,-0.0630,1.01
1.188033,0.1364,0.9999,-0.0630,1.01
1.200769,0.1232,0.9984,-0.0650,1.01
1.211654,0.1061,1.0032,-0.0671,1.01
1.218161,0.0973,1.0030,-0.0647,1.01
1.233676,0.0733,1.0072,-0.0610,1.01
1.241522,0.0646,1.0072,-0.0664,1.01
1.252581,0.0680,1.0053,-0.0742,1.01
1.259482,0.0763,1.0039,-0.0747,1.01
1.277963,0.1057,0.9911,-0.0862,1.00
1.286510,0.1190,0.9858,-0.0886,1.00
1.293762,0.1322,0.9821,-0.0953,1.00
1.301502,0.1430,0.9768,-0.0982,0.99
1.310362,0.1621,0.9697,-0.1024,0.99
1.325481,0.1930,0.9627,-0.1042,0.99
1.334435,0.2037,0.9618,-0.1026,0.99
1.342224,0.2056,0.9618,-0.1016,0.99
1.350887,0.2125,0.9648,-0.0967,0.99
1.368444,0.2143,0.9818,-0.0917,1.01
1.376584,0.2133,0.9862,-0.0912,1.01
1.387394,0.2054,0.9900,-0.0917,1.02
1.391751,0.2015,0.9909,-0.0922,1.02
1.401686,0.1961,0.9919,-0.0918,1.02
1.417433,0.1829,0.9898,-0.0861,1.01
1.426569,0.1742,0.9887,-0.0837,1.01
1.433513,0.1653,0.9910,-0.0759,1.01
1.450527,0.1511,1.0040,-0.0696,1.02
1.460181,0.1456,1.0132,-0.0706,1.03
1.468245,0.1412,1.0127,-0.0731,1.03
1.474971,0.1363,1.0122,-0.0678,1.02
1.487243,0.1286,1.0057,-0.0645,1.02
1.501284,0.1179,0.9983,-0.0529,1.01
1.509113,0.1140,0.9928,-0.0505,1.00
1.518231,0.1091,0.9918,-0.0471,1.00
1.526208,0.1081,0.9927,-0.0432,1.00
1.543242,0.1115,0.9937,-0.0383,1.00
1.551386,0.1163,0.9962,-0.0397,1.00
1.558275,0.1217,0.9987,-0.0402,1.01
1.566757,0.1325,1.0027,-0.0396,1.01
1.576388,0.1431,1.0072,-0.0394,1.02
1.595292,0.1626,1.0141,-0.0324,1.03
1.600879,0.1685,1.0127,-0.0349,1.03
1.611048,0.1740,1.0050,-0.0368,1.02
1.617860,0.1789,1.0025,-0.0338,1.02
1.633780,0.1868,0.9895,-0.0382,1.01
1.643164,0.1898,0.9822,-0.0324,1.00
1.652604,0.1894,0.9690,-0.0295,0.99
1.660367,0.1900,0.9573,-0.0306,0.98
1.676470,0.1920,0.9378,-0.0409,0.96
1.683605,0.1946,0.9306,-0.0458,0.95
1.694940,0.1980,0.9273,-0.0609,0.95
1.700393,0.1975,0.9298,-0.0662,0.95
1.716825,0.1973,0.9598,-0.1022,0.99
1.726055,0.1836,0.9837,-0.1159,1.01
1.734539,0.1319,1.0232,-0.1180,1.04
1.742496,0.0812,1.0720,-0.1138,1.08
1.750933,0.0486,1.1161,-0.1060,1.12
1.761088,0.0145,1.1625,-0.0977,1.17
1.776189,-0.0459,1.2063,-0.0892,1.21
1.786014,-0.0682,1.1936,-0.1099,1.20
1.792516,-0.0660,1.1679,-0.1262,1.18
1.810362,-0.0229,1.0327,-0.1973,1.05
1.817361,-0.0131,0.9765,-0.2428,1.01
1.825813,-0.0089,0.9333,-0.2557,0.97
1.833324,-0.0081,0.9084,-0.2558,0.94
1.852945,-0.0262,0.8822,-0.1625,0.90
1.858990,-0.0351,0.8916,-0.1181,0.90
1.868014,-0.0447,0.9139,-0.0517,0.92
1.876488,-0.0607,0.9504,0.0142,0.95
1.893323,-0.0969,1.0571,0.1330,1.07
1.899911,-0.0952,1.0823,0.1566,1.10
1.908725,-0.0759,1.1150,0.1676,1.13
1.917806,-0.0474,1.1586,0.1676,1.17
1.934586,0.0074,1.2032,0.1483,1.21
1.942395,0.0320,1.1923,0.1309,1.20
1.949930,0.0473,1.1729,0.1265,1.18
1.959126,0.0628,1.1269,0.1079,1.13
1.975747,0.0740,1.0701,0.0847,1.08
1.983578,0.0742,1.0554,0.0856,1.06
1.996826,0.0975,1.0072,0.1094,1.02
2.002238,0.1063,0.9930,0.1182,1.01
2.018754,0.1419,0.9373,0.1855,0.97
2.026216,0.1542,0.9167,0.2148,0.95
2.034433,0.1607,0.8996,0.2279,0.94
2.041564,0.1656,0.8888,0.2381,0.93
2.059047,0.1687,0.8570,0.2595,0.91
2.067599,0.1640,0.8404,0.2657,0.90
2.076439,0.1568,0.8222,0.2719,0.88
2.088712,0.1472,0.7947,0.2848,0.86
2.094421,0.1444,0.7805,0.2920,0.85
2.109009,0.1382,0.7511,0.3103,0.82
2.118131,0.1387,0.7373,0.3230,0.82
2.126518,0.1353,0.7362,0.3302,0.82
2.134519,0.1333,0.7401,0.3366,0.82
2.151558,0.1428,0.7767,0.3423,0.86
2.159716,0.1534,0.7977,0.3507,0.88
2.167855,0.1649,0.8231,0.3524,0.91
2.176521,0.1837,0.8609,0.3508,0.95
2.184420,0.2029,0.9015,0.3546,0.99
2.194924,0.2212,0.9387,0.3589,1.03
2.209041,0.2307,0.9676,0.3601,1.06
2.216900,0.2243,0.9734,0.3507,1.06
2.225501,0.2122,0.9719,0.3424,1.05
2.242096,0.1824,0.9069,0.3252,0.98
2.251074,0.1541,0.8482,0.3154,0.92
2.259328,0.1387,0.8072,0.3019,0.87
2.266754,0.1399,0.7828,0.3095,0.85
2.276152,0.1695,0.7403,0.3506,0.84
2.294904,0.2488,0.6396,0.4126,0.80
2.301582,0.2680,0.6158,0.4180,0.79
2.309015,0.2633,0.5948,0.4125,0.77
2.316869,0.2255,0.6238,0.4158,0.78
2.334039,-0.0262,1.1183,0.2471,1.15
2.342155,-0.1544,1.6715,0.1397,1.68
2.350357,-0.2047,2.4238,0.1779,2.44
2.359070,-0.2400,2.9297,0.2569,2.95
2.367040,-0.1677,2.6756,0.2644,2.69
2.386786,0.0550,0.6784,-0.1478,0.70
2.393124,-0.0736,0.5724,-0.2094,0.61
2.403765,-0.2212,0.6961,-0.1436,0.74
2.408895,-0.1931,0.7109,-0.0784,0.74
2.425635,-0.0893,0.6512,0.0851,0.66
2.434417,-0.0848,0.6316,0.1050,0.65
2.442388,-0.0633,0.6338,0.0954,0.64
2.450375,-0.0180,0.6597,0.0647,0.66
2.460804,0.0515,0.7152,0.0236,0.72
2.475169,0.1873,0.8527,-0.0112,0.87
2.483927,0.2653,0.9964,-0.0283,1.03
2.494766,0.3349,1.1762,-0.0565,1.22
2.501185,0.3445,1.2022,-0.0690,1.25
2.517210,0.3247,1.1114,-0.0809,1.16
2.524360,0.3030,1.0708,-0.0930,1.12
2.535284,0.2820,1.0167,-0.1168,1.06
2.543600,0.2840,1.0022,-0.1276,1.05
2.551466,0.2881,0.9890,-0.1223,1.04
2.567667,0.2574,0.9530,-0.0354,0.99
2.575695,0.2350,0.9329,0.0175,0.96
2.585229,0.1838,0.9107,0.0657,0.93
2.595789,0.1203,0.9051,0.0920,0.92
2.609047,0.0679,0.9129,0.0994,0.92
2.616570,0.0576,0.9269,0.0975,0.93
2.625825,0.0677,0.9441,0.0952,0.95
2.643140,0.1052,0.9547,0.0868,0.96
2.651154,0.1322,0.9501,0.0850,0.96
2.658739,0.1626,0.9402,0.0769,0.96
2.667676,0.1904,0.9312,0.0649,0.95
2.686256,0.2362,0.8974,0.0095,0.93
2.696346,0.2320,0.8805,-0.0262,0.91
2.700831,0.2267,0.8752,-0.0400,0.90
2.710497,0.2092,0.8635,-0.0582,0.89
2.716793,0.1976,0.8576,-0.0588,0.88
2.734153,0.1481,0.8692,-0.0455,0.88
2.743754,0.1220,0.8929,-0.0383,0.90
2.751190,0.0950,0.9154,-0.0272,0.92
2.760133,0.0718,0.9400,-0.0145,0.94
2.769229,0.0549,0.9725,-0.0038,0.97
2.783723,0.0726,1.0164,0.0122,1.02
2.796406,0.0969,1.0292,0.0276,1.03
2.800856,0.1058,1.0273,0.0281,1.03
2.810022,0.1341,1.0222,0.0264,1.03
2.824898,0.1797,1.0126,-0.0089,1.03
2.835384,0.2156,0.9942,-0.0468,1.02
2.841655,0.2299,0.9812,-0.0662,1.01
2.851296,0.2481,0.9660,-0.0978,1.00
2.867763,0.2870,0.9376,-0.0962,0.99
2.875500,0.2859,0.9400,-0.0903,0.99
2.883723,0.2818,0.9681,-0.0717,1.01
2.898216,0.2412,1.0934,-0.0509,1.12
2.906188,0.2020,1.1718,-0.0825,1.19
2.916971,0.1174,1.2690,-0.1315,1.28
2.925920,0.0443,1.3659,-0.1271,1.37
2.933191,0.0101,1.4186,-0.1057,1.42
2.949675,-0.0470,1.4297,-0.1514,1.44
2.958025,-0.0171,1.3574,-0.1828,1.37
2.966110,0.0422,1.2747,-0.2101,1.29
2.974178,0.0805,1.1909,-0.2365,1.22
2.993001,0.0549,1.0193,-0.2177,1.04
3.001138,0.0149,0.9500,-0.1857,0.97
3.009064,-0.0414,0.8893,-0.1469,0.90
3.017006,-0.0974,0.8465,-0.0935,0.86
3.025676,-0.1476,0.8300,-0.0398,0.84
3.034295,-0.1923,0.8430,0.0106,0.86
3.049426,-0.2501,0.9101,0.1090,0.95
3.058155,-0.2394,0.9649,0.1616,1.01
3.066995,-0.1863,1.0351,0.2195,1.07
3.075000,-0.1348,1.0672,0.2386,1.10
3.092389,-0.0227,1.1071,0.2475,1.13
3.100981,0.0220,1.1329,0.2412,1.16
3.108798,0.0659,1.1514,0.2338,1.18
3.116816,0.0942,1.1464,0.2204,1.17
3.125901,0.0984,1.1236,0.1969,1.14
3.141276,0.0770,1.0679,0.1125,1.08
3.150021,0.0528,1.0417,0.0722,1.05
3.157956,0.0292,1.0065,0.0474,1.01
3.166557,-0.0002,0.9619,0.0494,0.96
3.184604,-0.0539,0.8628,0.1279,0.87
3.191959,-0.0606,0.8303,0.1760,0.85
3.200893,-0.0385,0.8043,0.2258,0.84
3.207930,-0.0106,0.7921,0.2528,0.83
3.217936,0.0368,0.7879,0.2859,0.84
3.233896,0.1036,0.7967,0.2952,0.86
3.242197,0.1252,0.7924,0.2992,0.86
3.250196,0.1350,0.7813,0.3037,0.85
3.258661,0.1356,0.7686,0.3051,0.84
3.274484,0.1337,0.7553,0.3177,0.83
3.284459,0.1351,0.7587,0.3313,0.84
3.291132,0.1347,0.7605,0.3421,0.84
3.303985,0.1375,0.7751,0.3564,0.86
3.309435,0.1403,0.7863,0.3623,0.88
3.324819,0.1494,0.8082,0.3698,0.90
3.333603,0.1601,0.8117,0.3816,0.91
3.342317,0.1654,0.8107,0.3938,0.92
3.350823,0.1717,0.8200,0.3988,0.93
3.366556,0.1811,0.8623,0.4162,0.97
3.375196,0.1942,0.8781,0.4144,0.99
3.385285,0.2123,0.8749,0.4048,0.99
3.392851,0.2262,0.8571,0.3819,0.97
3.402734,0.2455,0.8308,0.3331,0.93
3.417139,0.2671,0.8195,0.3064,0.91
3.425921,0.2896,0.8093,0.3167,0.92
3.434400,0.3014,0.8021,0.3295,0.92
3.451268,0.2824,0.7896,0.3439,0.91
3.458383,0.1815,0.9615,0.3362,1.03
3.467083,0.0131,1.3470,0.2315,1.37
3.477163,-0.1425,2.2467,0.0550,2.25
3.485097,-0.1942,3.1403,-0.0236,3.15
3.495957,0.0246,2.9317,0.0839,2.93
3.509593,0.3103,0.8256,-0.1010,0.89
3.517500,0.2433,0.4068,-0.1925,0.51
3.526843,-0.0759,0.5306,-0.3603,0.65
3.541870,-0.0292,0.7003,-0.1757,0.72
3.550596,-0.0250,0.6240,0.0025,0.62
3.559389,-0.1155,0.5521,0.1428,0.58
3.567109,-0.2112,0.5197,0.2556,0.62
3.585765,-0.2474,0.5931,0.2381,0.69
3.592900,-0.1738,0.6854,0.1753,0.73
3.601645,-0.0038,0.9640,0.0859,0.97
3.608786,0.0765,1.2035,0.0435,1.21
3.616840,0.1368,1.3750,0.0137,1.38
3.632784,0.2598,1.2783,-0.0288,1.30
3.640988,0.2541,1.0901,-0.1191,1.13
3.650657,0.1927,0.9533,-0.2208,1.00
3.657837,0.1562,0.9400,-0.2461,0.98
3.675743,0.1141,0.9476,-0.2074,0.98
3.684056,0.1117,0.9316,-0.1513,0.95
3.693096,0.1107,0.9218,-0.0783,0.93
3.702809,0.0955,0.9113,0.0016,0.92
3.708717,0.0866,0.9101,0.0293,0.91
3.725797,0.0529,0.9054,0.0363,0.91
3.733688,0.0259,0.9208,0.0284,0.92
3.741576,0.0097,0.9367,0.0288,0.94
3.750269,0.0115,0.9567,0.0343,0.96
3.767036,0.0295,1.0291,0.0261,1.03
3.775004,0.0582,1.0564,0.0016,1.06
3.784488,0.1090,1.0629,-0.0331,1.07
3.792754,0.1491,1.0644,-0.0542,1.08
3.803246,0.1883,1.0610,-0.0793,1.08
3.818021,0.2299,1.0395,-0.0957,1.07
3.826925,0.2370,1.0113,-0.0928,1.04
3.834509,0.2278,0.9965,-0.0852,1.03
3.844425,0.2083,0.9879,-0.0620,1.01
3.858050,0.1763,1.0053,-0.0148,1.02
3.867340,0.1664,1.0191,0.0189,1.03
3.875008,0.1649,1.0224,0.0388,1.04
3.892360,0.1673,1.0168,0.0788,1.03
3.903495,0.1815,1.0115,0.0804,1.03
3.909242,0.1977,1.0039,0.0751,1.03
3.919268,0.2266,0.9916,0.0553,1.02
3.927239,0.2444,0.9767,0.0392,1.01
3.935620,0.2636,0.9624,0.0174,1.00
3.950499,0.2736,0.9428,-0.0256,0.98
3.958502,0.2653,0.9360,-0.0359,0.97
3.968689,0.2498,0.9262,-0.0478,0.96
3.984161,0.2055,0.9030,-0.0585,0.93
3.991507,0.1861,0.8872,-0.0617,0.91
4.003894,0.1405,0.8567,-0.0729,0.87
4.012390,0.1055,0.8330,-0.0880,0.84
4.019530,0.0827,0.8144,-0.0931,0.82
4.033707,0.0339,0.7999,-0.1029,0.81
4.042879,0.0262,0.7980,-0.1240,0.81
4.051374,-0.0159,0.8015,-0.1257,0.81
4.058491,-0.0618,0.8050,-0.1198,0.82
4.074565,-0.2317,0.8449,-0.1024,0.88
4.084792,-0.3347,0.8976,-0.0931,0.96
4.092538,-0.3921,0.9901,-0.0693,1.07
4.103991,-0.4080,1.1413,-0.0247,1.21
4.110728,-0.3825,1.2485,0.0166,1.31
4.124761,-0.3035,1.3171,0.0717,1.35
4.132742,-0.2707,1.3110,0.0759,1.34
4.142250,-0.2128,1.2790,0.0498,1.30
4.150223,-0.1466,1.2451,0.0350,1.25
4.159766,-0.0225,1.1899,0.0529,1.19
4.174508,0.1302,1.1368,0.1021,1.15
4.182976,0.1522,1.1314,0.1262,1.15
4.192646,0.1442,1.1403,0.1632,1.16
4.201172,0.1171,1.1691,0.2027,1.19
4.216498,0.0827,1.1945,0.2230,1.22
4.224612,0.0650,1.2037,0.2107,1.22
4.233428,0.0617,1.2004,0.1950,1.22
4.241713,0.0809,1.1831,0.1776,1.20
4.258129,0.1410,1.1090,0.1801,1.13
4.266896,0.1761,1.0585,0.1957,1.09
4.275260,0.2028,1.0044,0.2127,1.05
4.284007,0.2188,0.9591,0.2263,1.01
4.292735,0.2176,0.9190,0.2397,0.97
4.307894,0.1540,0.8617,0.2667,0.92
4.316399,0.1107,0.8354,0.2794,0.89
4.325011,0.0748,0.8077,0.2926,0.86
4.333493,0.0374,0.7795,0.2990,0.84
4.349341,0.0027,0.7689,0.3152,0.83
4.358022,-0.0144,0.7677,0.3214,0.83
4.367027,-0.0203,0.7730,0.3155,0.84
4.374514,-0.0208,0.7764,0.3189,0.84
4.392030,0.0077,0.7631,0.3040,0.82
4.401564,0.0215,0.7533,0.2738,0.80
4.407905,0.0323,0.7451,0.2661,0.79
4.417256,0.0416,0.7379,0.2573,0.78
4.425443,0.0515,0.7312,0.2622,0.78
4.442789,0.0670,0.7413,0.2844,0.80
4.450084,0.0707,0.7540,0.2971,0.81
4.459076,0.0858,0.7730,0.3144,0.84
4.475458,0.1359,0.7904,0.3315,0.87
4.484394,0.1568,0.7973,0.3395,0.88
4.491859,0.1553,0.8136,0.3167,0.89
4.503626,0.1430,0.8368,0.2611,0.89
4.508975,0.1419,0.8520,0.2495,0.90
4.525403,0.0329,1.0591,0.2028,1.08
4.533609,-0.0491,1.1444,0.0436,1.15
4.542824,0.0516,1.0951,0.2388,1.12
4.551523,0.0521,1.1882,0.3949,1.25
4.567166,-0.0090,1.7065,0.1303,1.71
4.575501,0.0768,1.6669,0.1132,1.67
4.582905,0.1710,1.4843,0.1013,1.50
4.592500,0.2675,1.2103,0.0739,1.24
4.603011,0.2459,0.9774,0.0149,1.01
4.617396,0.0205,0.8802,-0.0241,0.88
4.625739,-0.0590,0.8473,0.0380,0.85
4.632707,-0.1008,0.8109,0.1015,0.82
4.641345,-0.1405,0.8007,0.1840,0.83
4.651537,-0.1347,0.8730,0.1878,0.90
4.666885,-0.0764,1.0677,0.0976,1.07
4.675424,-0.0429,1.1633,0.0604,1.17
4.683472,0.0037,1.1461,0.0128,1.15
4.694939,0.0559,1.0465,-0.0570,1.05
4.708207,0.0993,1.0048,-0.1086,1.02
4.718694,0.1404,1.0054,-0.1365,1.02
4.727372,0.1539,1.0230,-0.1315,1.04
4.734352,0.1597,1.0376,-0.1162,1.06
4.750788,0.1615,1.0442,-0.0869,1.06
4.759861,0.1430,1.0411,-0.0847,1.05
4.766995,0.1293,1.0424,-0.0789,1.05
4.776760,0.1049,1.0358,-0.0694,1.04
4.794041,0.0765,1.0320,-0.0550,1.04
4.804549,0.0995,1.0327,-0.0490,1.04
4.809937,0.1073,1.0328,-0.0479,1.04
4.816962,0.1039,1.0298,-0.0446,1.04
4.833254,0.0874,1.0215,-0.0657,1.03
4.841445,0.0841,1.0158,-0.0877,1.02
4.850020,0.0891,1.0071,-0.0975,1.02
4.857703,0.0930,0.9944,-0.0965,1.00
4.866693,0.0970,0.9851,-0.0863,0.99
4.883195,0.1065,0.9602,-0.0644,0.97
4.891037,0.1061,0.9401,-0.0484,0.95
4.901359,0.1063,0.9127,-0.0364,0.92
4.908938,0.1074,0.8966,-0.0316,0.90
4.924834,0.1237,0.8601,-0.0238,0.87
4.932333,0.1277,0.8523,-0.0165,0.86
4.941278,0.1331,0.8498,0.0011,0.86
4.949988,0.1384,0.8550,0.0197,0.87
4.958840,0.1406,0.8670,0.0480,0.88
4.974765,0.1476,0.9038,0.0976,0.92
4.982768,0.1503,0.9296,0.1114,0.95
4.991189,0.1575,0.9545,0.1126,0.97
5.001089,0.1696,0.9693,0.0971,0.99
5.008886,0.1764,0.9704,0.0879,0.99
5.025501,0.1755,0.9157,0.0277,0.93
5.034037,0.1557,0.8858,0.0263,0.90
5.041731,0.1388,0.8633,0.0241,0.87
5.049807,0.1281,0.8515,0.0186,0.86
5.066509,0.1046,0.8216,-0.1159,0.84
5.075035,0.0219,0.8705,-0.2334,0.90
5.083775,-0.0715,1.0257,-0.3133,1.07
5.091255,-0.1291,1.2096,-0.3084,1.25
5.108005,-0.1847,1.5056,-0.2443,1.54
5.116839,-0.1699,1.4758,-0.2102,1.50
5.124502,-0.1399,1.3848,-0.2114,1.41
5.132804,-0.1093,1.2847,-0.2108,1.31
5.142484,-0.1279,1.2095,-0.1596,1.23
5.157806,-0.2329,1.1786,0.0067,1.20
5.166031,-0.2384,1.1818,0.0452,1.21
5.176751,-0.2379,1.1647,0.1095,1.19
5.183918,-0.2472,1.1542,0.1362,1.19
5.203635,-0.2016,1.1503,0.0497,1.17
5.210034,-0.1408,1.1489,-0.0064,1.16
5.217152,-0.0680,1.1503,-0.0634,1.15
5.225623,0.0210,1.1505,-0.1148,1.16
5.241362,0.0828,1.1196,-0.0833,1.13
5.252475,0.0344,1.0947,-0.0038,1.10
5.257810,0.0110,1.0835,0.0291,1.08
5.265882,-0.0353,1.0628,0.0842,1.07
5.282412,-0.0818,1.0031,0.1235,1.01
5.291066,-0.0874,0.9663,0.1443,0.98
5.300483,-0.0902,0.9374,0.1710,0.96
5.309888,-0.0974,0.9082,0.2078,0.94
5.319367,-0.0982,0.8861,0.2321,0.92
5.333033,-0.0618,0.8545,0.2595,0.90
5.341329,-0.0245,0.8319,0.2661,0.87
5.349968,0.0123,0.8039,0.2696,0.85
5.357755,0.0510,0.7813,0.2713,0.83
5.374691,0.1118,0.7648,0.2678,0.82
5.382514,0.1411,0.7626,0.2636,0.82
5.391871,0.1886,0.7537,0.2781,0.83
5.399979,0.2155,0.7368,0.2856,0.82
5.409554,0.2416,0.7056,0.3026,0.80
5.425201,0.2608,0.6871,0.3276,0.80
5.433052,0.2632,0.6831,0.3418,0.81
5.441340,0.2676,0.6846,0.3437,0.81
5.450316,0.2613,0.6855,0.3471,0.81
5.466117,0.2141,0.7178,0.3401,0.82
5.476016,0.1948,0.7504,0.3274,0.84
5.484123,0.1898,0.7729,0.3148,0.86
5.491182,0.1917,0.7759,0.3061,0.86
5.503033,0.1948,0.7658,0.2885,0.84
5.516569,0.2047,0.7523,0.2763,0.83
5.525457,0.2184,0.7447,0.2685,0.82
5.535505,0.2082,0.7481,0.2543,0.82
5.542552,0.1854,0.7830,0.2602,0.85
5.558142,0.0411,1.2424,0.2965,1.28
5.567180,-0.2120,1.7457,0.0533,1.76
5.576433,-0.2758,3.0581,0.3250,3.09
5.582506,-0.1218,3.4565,0.5162,3.50
5.591927,0.1749,2.3192,0.3936,2.36
5.609350,0.3418,0.2680,-0.0305,0.44
5.617290,0.0669,0.3423,-0.1817,0.39
5.625101,0.0228,0.5472,-0.1790,0.58
5.633849,0.0741,0.6541,-0.0595,0.66
5.650540,-0.0937,0.7091,0.0931,0.72
5.658236,-0.1600,0.7471,0.1518,0.78
5.670138,-0.1234,0.8242,0.1296,0.84
5.674923,-0.0889,0.8451,0.1159,0.86
5.685029,0.0225,0.9087,0.0815,0.91
5.702594,0.1038,1.1079,-0.0573,1.11
5.710888,0.1011,1.0902,-0.1062,1.10
5.716071,0.1071,1.0703,-0.1209,1.08
5.725865,0.1213,1.0155,-0.1489,1.03
5.742033,0.1381,0.9834,-0.1328,1.00
5.749835,0.1459,0.9809,-0.1245,1.00
5.758688,0.1441,0.9639,-0.1261,0.98
5.767581,0.1434,0.9386,-0.1389,0.96
5.775759,0.1480,0.9093,-0.1312,0.93
