time,gFx,gFy,gFz,TgF
1.303193,-0.0173,1.0083,-0.0398,1.01
1.310219,-0.0155,1.0196,-0.0494,1.02
1.327018,0.0137,1.0430,-0.0764,1.05
1.334517,0.0244,1.0455,-0.0797,1.05
1.342385,0.0386,1.0486,-0.0918,1.05
1.353706,0.0567,1.0494,-0.1014,1.06
1.367572,0.0916,1.0248,-0.0998,1.03
1.376041,0.0955,1.0140,-0.0881,1.02
1.384432,0.0961,1.0051,-0.0769,1.01
1.393301,0.0917,0.9947,-0.0634,1.00
1.409897,0.0640,0.9793,-0.0480,0.98
1.418618,0.0528,0.9748,-0.0491,0.98
1.426771,0.0391,0.9708,-0.0507,0.97
1.433366,0.0274,0.9698,-0.0582,0.97
1.445437,0.0118,0.9726,-0.0660,0.97
1.458665,0.0000,0.9789,-0.0676,0.98
1.467655,-0.0073,0.9764,-0.0643,0.98
1.475776,-0.0141,0.9739,-0.0629,0.98
1.491767,-0.0248,0.9630,-0.0596,0.97
1.500960,-0.0302,0.9600,-0.0567,0.96
1.509064,-0.0399,0.9569,-0.0529,0.96
1.517513,-0.0502,0.9540,-0.0505,0.96
1.526691,-0.0638,0.9499,-0.0522,0.95
1.542963,-0.0794,0.9498,-0.0567,0.95
1.553175,-0.0809,0.9557,-0.0654,0.96
1.559724,-0.0761,0.9616,-0.0712,0.97
1.568695,-0.0707,0.9686,-0.0809,0.97
1.585191,-0.0659,0.9750,-0.0828,0.98
1.592955,-0.0674,0.9793,-0.0745,0.98
1.599944,-0.0743,0.9812,-0.0672,0.99
1.609596,-0.0807,0.9873,-0.0516,0.99
1.626360,-0.0935,0.9900,-0.0278,0.99
1.634090,-0.0954,0.9884,-0.0166,0.99
1.642588,-0.0955,0.9903,-0.0054,0.99
1.653770,-0.0901,0.9917,0.0005,1.00
1.667915,-0.0734,0.9870,-0.0052,0.99
1.675642,-0.0588,0.9877,-0.0070,0.99
1.685343,-0.0436,0.9933,-0.0152,0.99
1.692341,-0.0344,0.9939,-0.0204,0.99
1.709178,-0.0121,1.0160,-0.0255,1.02
1.717021,-0.0024,1.0312,-0.0293,1.03
1.726386,0.0091,1.0572,-0.0335,1.06
1.735852,0.0191,1.0915,-0.0400,1.09
1.752688,0.0356,1.1207,-0.0719,1.12
1.759614,0.0370,1.1260,-0.0719,1.13
1.767589,0.0365,1.1285,-0.0753,1.13
1.775396,0.0438,1.1276,-0.0850,1.13
1.785314,0.0639,1.1230,-0.0985,1.13
1.802456,0.0806,1.1164,-0.1062,1.12
1.810687,0.0601,1.1186,-0.0961,1.12
1.817150,0.0297,1.1227,-0.0949,1.13
1.827380,0.0117,1.1250,-0.0980,1.13
1.841663,-0.0115,1.1511,-0.0955,1.16
1.854862,0.0143,1.1666,-0.1157,1.17
1.862636,0.0411,1.1724,-0.1331,1.18
1.876550,0.0769,1.1733,-0.1596,1.19
1.883904,0.0877,1.1580,-0.1830,1.18
1.891866,0.0806,1.1356,-0.1983,1.16
1.901360,0.0613,1.1103,-0.2357,1.14
1.916347,0.0010,1.0738,-0.2525,1.10
1.925369,-0.0449,1.0723,-0.2357,1.10
1.933891,-0.0947,1.0659,-0.2108,1.09
1.942750,-0.1594,1.0285,-0.1759,1.06
1.961478,-0.2718,0.9363,-0.0974,0.98
1.966506,-0.2917,0.9209,-0.0839,0.97
1.975064,-0.3219,0.9043,-0.0457,0.96
1.993003,-0.3197,0.9297,0.0076,0.98
2.000837,-0.2970,0.9498,0.0298,1.00
2.008870,-0.2723,0.9767,0.0472,1.02
2.018193,-0.2437,1.0140,0.0457,1.04
2.034507,-0.1981,1.0654,0.0107,1.08
2.043469,-0.1660,1.0809,-0.0133,1.09
2.050236,-0.1420,1.0852,-0.0311,1.09
2.061998,-0.0935,1.0622,-0.0391,1.07
2.075803,-0.0410,1.0328,-0.0164,1.03
2.084890,-0.0186,1.0304,-0.0050,1.03
2.093089,-0.0029,1.0295,0.0097,1.03
2.100555,0.0029,1.0256,0.0156,1.03
2.111522,0.0010,1.0128,0.0360,1.01
2.127367,-0.0114,0.9696,0.0601,0.97
2.135300,-0.0215,0.9455,0.0730,0.95
2.141612,-0.0292,0.9308,0.0836,0.93
2.152623,-0.0330,0.9101,0.1069,0.92
2.166999,-0.0382,0.8874,0.1380,0.90
2.176312,-0.0420,0.8653,0.1558,0.88
2.184246,-0.0399,0.8477,0.1626,0.86
2.200944,-0.0168,0.8249,0.1690,0.84
2.211555,0.0067,0.8265,0.1780,0.85
2.217444,0.0188,0.8305,0.1815,0.85
2.225949,0.0319,0.8383,0.1953,0.86
