time,gFx,gFy,gFz,TgF
1.307415,-0.1199,1.2351,0.3865,1.30
1.323615,-0.1428,1.4417,0.3191,1.48
1.331055,-0.1851,1.4840,0.2760,1.52
1.338719,-0.2331,1.5059,0.2313,1.54
1.347692,-0.2611,1.4723,0.1924,1.51
1.364526,-0.2197,1.1106,0.2089,1.15
1.373148,-0.1879,0.9767,0.2162,1.02
1.381920,-0.1698,0.9019,0.1999,0.94
1.400600,-0.0997,0.7517,0.1533,0.77
1.400974,-0.0997,0.7517,0.1533,0.77
1.414628,-0.0535,0.7283,0.1345,0.74
1.422990,-0.0261,0.7346,0.0992,0.74
1.431612,0.0098,0.7710,0.0358,0.77
1.446868,0.0559,0.8432,-0.0552,0.85
1.455437,0.0746,0.8993,-0.1060,0.91
1.464623,0.0907,0.9710,-0.1522,0.99
1.471790,0.0959,1.0005,-0.1814,1.02
1.483874,0.0679,1.0264,-0.2161,1.05
1.497033,-0.0004,1.0043,-0.2011,1.02
1.507243,-0.0403,0.9866,-0.1708,1.00
1.514185,-0.0467,0.9806,-0.1524,0.99
1.530629,-0.0327,0.9964,-0.1010,1.00
1.540057,-0.0367,0.9975,-0.0576,1.00
1.547924,-0.0450,0.9895,-0.0323,0.99
1.555072,-0.0504,0.9839,-0.0124,0.99
1.572497,-0.0624,0.9577,0.0342,0.96
1.581204,-0.0668,0.9561,0.0459,0.96
1.588695,-0.0629,0.9580,0.0483,0.96
1.596788,-0.0551,0.9620,0.0450,0.96
1.615740,-0.0225,0.9761,0.0239,0.98
1.621662,-0.0152,0.9811,0.0132,0.98
1.630023,0.0038,0.9858,-0.0056,0.99
1.638802,0.0170,0.9904,-0.0172,0.99
1.654603,0.0375,0.9986,-0.0433,1.00
1.663321,0.0469,0.9948,-0.0471,1.00
1.671877,0.0562,0.9851,-0.0496,0.99
1.680570,0.0612,0.9710,-0.0505,0.97
1.697151,0.0502,0.9367,-0.0391,0.94
1.707162,0.0333,0.9180,-0.0340,0.92
1.714665,0.0226,0.9077,-0.0336,0.91
1.722002,0.0031,0.8996,-0.0261,0.90
1.732271,-0.0175,0.8990,-0.0203,0.90
1.746970,-0.0279,0.9223,-0.0203,0.92
1.755533,-0.0285,0.9462,-0.0270,0.95
1.763710,-0.0223,0.9687,-0.0347,0.97
1.779888,0.0024,0.9940,-0.0646,1.00
1.788257,0.0107,0.9971,-0.0776,1.00
1.796828,0.0147,0.9918,-0.0811,1.00
1.807312,0.0217,0.9772,-0.0772,0.98
1.822286,0.0095,0.9696,-0.0495,0.97
1.830830,-0.0009,0.9679,-0.0330,0.97
1.839287,-0.0131,0.9668,-0.0185,0.97
1.847766,-0.0223,0.9671,-0.0054,0.97
1.856715,-0.0351,0.9678,0.0082,0.97
1.873405,-0.0372,0.9808,0.0277,0.98
