time,gFx,gFy,gFz,TgF
1.283470,-0.0387,0.9950,-0.0522,1.00
1.294197,-0.0357,0.9922,-0.0629,0.99
1.299499,-0.0338,0.9908,-0.0678,0.99
1.316257,-0.0333,0.9928,-0.0717,1.00
1.324673,-0.0347,0.9918,-0.0712,0.99
1.332676,-0.0362,0.9883,-0.0673,0.99
1.342312,-0.0425,0.9853,-0.0577,0.99
1.353196,-0.0494,0.9881,-0.0557,0.99
1.367321,-0.0621,0.9944,-0.0592,1.00
1.373900,-0.0670,0.9963,-0.0637,1.00
1.384462,-0.0739,0.9983,-0.0734,1.00
1.394049,-0.0724,0.9974,-0.0827,1.00
1.408040,-0.0739,1.0018,-0.0920,1.01
1.416807,-0.0714,1.0058,-0.0929,1.01
1.425033,-0.0773,1.0052,-0.0856,1.01
1.441836,-0.0949,1.0049,-0.0634,1.01
1.453773,-0.1077,1.0002,-0.0366,1.01
1.461863,-0.1154,0.9913,-0.0343,1.00
1.466307,-0.1198,0.9830,-0.0368,0.99
1.475806,-0.1269,0.9665,-0.0497,0.98
1.490126,-0.1385,0.9512,-0.0474,0.96
1.499994,-0.1450,0.9648,-0.0396,0.98
1.507632,-0.1369,0.9883,-0.0399,1.00
1.515994,-0.1107,1.0212,-0.0395,1.03
1.532157,-0.0638,1.0242,-0.0684,1.03
1.541773,-0.0275,1.0139,-0.0872,1.02
1.551317,-0.0139,1.0160,-0.0900,1.02
1.557904,-0.0115,1.0227,-0.0723,1.03
1.567425,-0.0376,1.0384,-0.0398,1.04
1.583549,-0.1068,0.9972,0.0414,1.00
1.593135,-0.1505,0.9647,0.0355,0.98
1.599753,-0.1665,0.9549,0.0124,0.97
1.609350,-0.1841,0.9677,-0.0194,0.99
1.623527,-0.1816,1.0265,-0.0615,1.04
1.633155,-0.1726,1.0604,-0.0749,1.08
1.641609,-0.1610,1.0849,-0.0883,1.10
1.652422,-0.1372,1.1028,-0.1012,1.12
1.666073,-0.1109,1.1236,-0.1121,1.13
1.674103,-0.1095,1.1308,-0.0989,1.14
1.686064,-0.1315,1.1187,-0.0684,1.13
1.690699,-0.1417,1.1083,-0.0651,1.12
1.707930,-0.1798,1.0505,-0.0721,1.07
1.717449,-0.1941,1.0075,-0.0715,1.03
1.724786,-0.1939,0.9786,-0.0628,1.00
1.732262,-0.1899,0.9620,-0.0502,0.98
1.750548,-0.1809,0.9256,0.0019,0.94
1.762319,-0.1764,0.9051,0.0233,0.92
1.766745,-0.1744,0.8996,0.0291,0.92
1.774429,-0.1724,0.8879,0.0383,0.91
1.783382,-0.1718,0.8776,0.0500,0.90
1.799996,-0.1851,0.8768,0.0762,0.90
1.808828,-0.2008,0.8863,0.0966,0.91
1.816389,-0.2160,0.8983,0.1024,0.93
1.824535,-0.2357,0.9171,0.0999,0.95
1.842447,-0.2658,0.9537,0.0692,0.99
1.851045,-0.2649,0.9660,0.0477,1.00
1.861804,-0.2625,0.9848,0.0118,1.02
1.866989,-0.2586,0.9918,0.0001,1.02
1.874709,-0.2503,1.0007,-0.0090,1.03
1.891774,-0.2230,1.0078,-0.0156,1.03
1.899126,-0.2147,1.0068,-0.0043,1.03
1.907845,-0.2035,1.0044,0.0104,1.02
1.916151,-0.1962,0.9994,0.0339,1.02
1.925920,-0.1913,0.9925,0.0568,1.01
1.942314,-0.1839,0.9826,0.0773,1.00
1.949278,-0.1805,0.9801,0.0875,1.00
1.960993,-0.1717,0.9777,0.0964,1.00
1.967300,-0.1673,0.9743,0.0939,0.99
1.983370,-0.1491,0.9654,0.0794,0.98
1.990957,-0.1403,0.9659,0.0751,0.98
2.001106,-0.1335,0.9684,0.0756,0.98
2.008945,-0.1311,0.9694,0.0796,0.98
2.024572,-0.1389,0.9781,0.0839,0.99
2.033586,-0.1453,0.9800,0.0800,0.99
2.041153,-0.1522,0.9829,0.0819,1.00
2.053988,-0.1654,0.9841,0.0935,1.00
2.059621,-0.1727,0.9845,0.0974,1.00
2.074824,-0.2016,0.9905,0.1079,1.02
2.082857,-0.2085,0.9930,0.1054,1.02
2.090126,-0.2134,0.9968,0.1074,1.03
2.106958,-0.2145,1.0088,0.1323,1.04
2.116602,-0.2049,1.0219,0.1524,1.05
2.124738,-0.1937,1.0332,0.1516,1.06
2.134788,-0.1704,1.0525,0.1407,1.08
2.141884,-0.1553,1.0595,0.1355,1.08
2.152699,-0.1406,1.0627,0.1249,1.08
2.166922,-0.1268,1.0478,0.1079,1.06
