time,gFx,gFy,gFz,TgF
1.314130,-0.1643,0.3755,0.9278,1.01
1.330261,-0.1924,0.4097,0.8844,0.99
1.339341,-0.2009,0.4187,0.8607,0.98
1.350274,-0.1978,0.4236,0.8438,0.96
1.357182,-0.1929,0.4214,0.8507,0.97
1.372306,-0.2002,0.4158,0.8868,1.00
1.380652,-0.2034,0.4119,0.9056,1.02
1.389261,-0.2019,0.4082,0.9237,1.03
1.397001,-0.1995,0.4024,0.9281,1.03
1.407371,-0.1995,0.4024,0.9303,1.03
1.423101,-0.2100,0.4222,0.9056,1.02
1.430305,-0.2202,0.4336,0.8893,1.01
1.438813,-0.2290,0.4461,0.8712,1.01
1.448142,-0.2307,0.4520,0.8612,1.00
1.464171,-0.2056,0.4515,0.8502,0.98
1.473221,-0.2012,0.4378,0.8514,0.98
1.482693,-0.1992,0.4334,0.8497,0.97
1.489186,-0.2029,0.4351,0.8536,0.98
1.507044,-0.2212,0.4466,0.8521,0.99
1.514543,-0.2232,0.4493,0.8519,0.99
1.523409,-0.2266,0.4512,0.8502,0.99
1.532526,-0.2273,0.4551,0.8497,0.99
1.540382,-0.2339,0.4600,0.8451,0.99
1.555861,-0.2288,0.4800,0.8060,0.97
1.565244,-0.2188,0.4896,0.7786,0.95
1.572267,-0.2151,0.4876,0.7598,0.93
1.580878,-0.2205,0.4871,0.7479,0.92
1.597598,-0.2432,0.4847,0.7935,0.96
1.606201,-0.2361,0.4766,0.8321,0.99
1.614191,-0.2307,0.4556,0.8495,0.99
1.622943,-0.2136,0.4380,0.8416,0.97
1.642041,-0.1963,0.3938,0.8328,0.94
1.648012,-0.1926,0.3804,0.8495,0.95
1.655869,-0.1963,0.3755,0.8560,0.96
1.664133,-0.2063,0.3699,0.8436,0.94
1.681283,-0.2361,0.3660,0.8123,0.92
1.689152,-0.2610,0.3660,0.8180,0.93
1.697731,-0.2964,0.3672,0.8277,0.95
1.706798,-0.3433,0.3765,0.8390,0.98
1.717594,-0.4007,0.3919,0.8355,1.01
1.731588,-0.4290,0.4183,0.8199,1.02
1.741427,-0.4847,0.3999,0.8028,1.02
1.750441,-0.4778,0.4239,0.8136,1.03
1.756343,-0.4759,0.4375,0.8165,1.04
1.774310,-0.5042,0.4532,0.7901,1.04
1.781337,-0.5591,0.4561,0.7489,1.04
1.789266,-0.6097,0.4732,0.7210,1.06
1.798696,-0.6600,0.5272,0.7034,1.10
1.806519,-0.6910,0.5628,0.6929,1.13
1.822896,-0.6934,0.6072,0.6485,1.13
1.830879,-0.6754,0.5938,0.6214,1.09
1.840718,-0.6553,0.5960,0.6133,1.08
1.850914,-0.6143,0.5694,0.6583,1.07
1.858094,-0.5806,0.5379,0.7218,1.07
1.872917,-0.5127,0.4744,0.8194,1.08
1.882107,-0.4927,0.4314,0.8646,1.08
1.889674,-0.4908,0.4043,0.8814,1.09
1.908083,-0.5062,0.3719,0.9251,1.12
1.915544,-0.5091,0.3675,0.9430,1.13
1.922667,-0.4957,0.3633,0.9547,1.14
1.932386,-0.4578,0.3413,0.9630,1.12
1.942131,-0.3885,0.3128,0.9757,1.10
1.955613,-0.2178,0.2598,0.9850,1.04
1.964252,-0.1082,0.2149,0.9845,1.01
1.972199,-0.0317,0.1858,0.9708,0.99
1.981840,0.0518,0.1607,0.9305,0.95
1.997094,0.1111,0.1511,0.8929,0.91
2.005363,0.1206,0.1553,0.8956,0.92
2.013881,0.1211,0.1646,0.9100,0.93
2.022562,0.1052,0.1831,0.9337,0.96
2.043317,0.0293,0.2405,0.9361,0.97
