time,gFx,gFy,gFz,TgF
0.003644,-0.1021,0.1885,0.9974,1.02
0.006303,-0.1021,0.1863,1.0050,1.03
0.017083,-0.1047,0.1902,1.0123,1.04
0.023791,-0.1072,0.1941,1.0096,1.03
0.037970,-0.1084,0.1946,0.9918,1.02
0.039277,-0.1084,0.1946,0.9918,1.02
0.053115,-0.1072,0.2071,0.9581,0.99
0.062166,-0.1052,0.2097,0.9459,0.97
0.069560,-0.0986,0.2124,0.9383,0.97
0.087228,-0.0930,0.2002,0.9332,0.96
0.094985,-0.0940,0.1892,0.9471,0.97
0.103154,-0.1065,0.1897,0.9693,0.99
0.112072,-0.1189,0.2039,0.9881,1.02
0.123193,-0.1353,0.2215,1.0289,1.06
0.137159,-0.1336,0.1890,1.0465,1.07
0.144298,-0.1150,0.1829,1.0489,1.07
0.153295,-0.1011,0.1812,1.0531,1.07
0.169302,-0.0952,0.1721,1.1056,1.12
0.178248,-0.0676,0.1646,1.1566,1.17
0.186367,-0.0418,0.1511,1.1859,1.20
0.195574,0.0010,0.1304,1.1849,1.19
0.211580,0.0659,0.1109,1.1100,1.12
0.219538,0.0747,0.1170,1.0731,1.08
0.231668,0.0659,0.1475,1.0040,1.02
0.246150,0.0547,0.1748,0.9352,0.95
0.253647,0.0540,0.1863,0.9132,0.93
0.261171,0.0527,0.1931,0.8966,0.92
0.269582,0.0564,0.1895,0.8993,0.92
0.278552,0.1074,0.1817,0.8726,0.90
0.294239,0.1360,0.1643,0.8348,0.86
0.303037,0.1148,0.1423,0.8595,0.88
0.311170,0.1084,0.1467,0.8600,0.88
0.323855,0.0938,0.1712,0.8995,0.92
0.336448,0.0923,0.1883,0.9339,0.96
0.345761,0.0884,0.1836,0.9364,0.96
0.353571,0.0725,0.1707,0.9386,0.96
0.362243,0.0374,0.1646,0.9520,0.97
0.378271,-0.0540,0.2053,0.9979,1.02
0.386204,-0.0811,0.2447,0.9901,1.02
0.394732,-0.1663,0.3003,1.0265,1.08
0.403609,-0.1926,0.3272,1.0553,1.12
0.420818,-0.1431,0.3111,1.0270,1.08
0.432416,-0.1333,0.2908,0.8812,0.94
0.438870,-0.1873,0.3076,0.7699,0.85
0.446342,-0.3487,0.3450,0.7386,0.89
0.454274,-0.4178,0.3426,0.7386,0.92
0.469498,-0.4559,0.4732,0.7298,0.98
0.478717,-0.3875,0.4881,0.6951,0.93
0.486328,-0.3203,0.4175,0.6138,0.81
0.495182,-0.2720,0.3697,0.5757,0.74
0.512635,-0.0850,0.2461,0.6717,0.72
0.521282,-0.0696,0.1878,0.7672,0.79
0.532533,-0.0188,0.1091,1.0372,1.04
0.537772,-0.0393,0.0942,1.1718,1.18
0.546506,0.0261,0.0820,1.2992,1.30
0.562298,0.0664,0.0825,1.3065,1.31
0.571495,0.0933,0.0564,1.1517,1.16
0.578227,0.0266,0.0535,1.0462,1.05
0.596891,-0.1690,0.0356,0.8294,0.85
0.605459,-0.3516,0.0862,0.8123,0.89
0.612062,-0.3975,0.1084,0.8101,0.91
0.625108,-0.4646,0.1909,0.8944,1.03
0.633076,-0.4642,0.2276,0.9349,1.07
0.644435,-0.4285,0.2928,1.0521,1.17
0.655239,-0.3985,0.2871,1.0804,1.19
0.664072,-0.3230,0.2444,1.0250,1.10
0.670934,-0.2322,0.1939,0.9464,0.99
0.687220,-0.0750,0.1111,0.7242,0.74
0.697167,-0.1106,0.1047,0.6678,0.68
0.704526,-0.1680,0.1204,0.6956,0.73
0.712269,-0.2017,0.1331,0.7467,0.78
0.724206,-0.2185,0.1521,0.9286,0.97
0.738503,-0.1096,0.1109,1.0157,1.03
0.744735,-0.0801,0.0847,1.0016,1.01
0.753261,-0.0911,0.0784,0.9928,1.00
0.763016,-0.1431,0.0784,0.9862,1.00
0.780823,-0.1135,0.1133,1.0353,1.05
0.786969,-0.1062,0.1101,1.0358,1.05
0.797445,-0.1028,0.1109,1.0421,1.05
0.803979,-0.1118,0.1167,1.0333,1.05
0.825193,-0.1829,0.1372,0.9281,0.96
0.837107,-0.1922,0.1047,0.9332,0.96
0.837318,-0.1922,0.1047,0.9332,0.96
0.847666,-0.2661,0.0601,0.9774,1.01
0.861515,-0.3553,-0.0005,0.9706,1.03
0.870928,-0.3479,0.0178,0.9637,1.02
0.878797,-0.3125,0.0293,0.9835,1.03
0.888239,-0.2954,0.0105,1.1278,1.17
0.903853,-0.1309,0.0110,1.0401,1.05
0.914243,-0.0544,0.0186,1.1224,1.12
0.920409,-0.0396,0.0349,1.1295,1.13
0.932517,0.0181,0.0278,1.0843,1.08
0.940581,0.0227,0.0491,1.0646,1.07
0.954095,0.0845,0.0085,1.0067,1.01
0.961599,0.0842,0.0166,1.0340,1.04
0.979932,0.0569,0.0254,1.1070,1.11
0.986405,0.0681,0.0142,1.1022,1.10
0.994838,0.0767,0.0049,1.0802,1.08
1.003195,0.1116,0.0049,1.0228,1.03
1.013079,0.1233,0.0093,0.9688,0.98
1.033249,0.0847,0.0344,0.9063,0.91
1.042287,0.0103,0.0491,0.8648,0.87
1.044996,-0.0403,0.0637,0.8404,0.84
1.053769,-0.3872,0.1719,0.7974,0.90
1.070045,-0.3264,0.0535,0.7503,0.82
1.078501,-0.1021,-0.0610,0.7320,0.74
1.087553,-0.1511,-0.0584,0.8177,0.83
1.097168,-0.1358,-0.0830,0.9183,0.93
1.112253,-0.1611,-0.1292,0.9845,1.01
1.121221,-0.1692,-0.1345,0.9962,1.02
1.132699,-0.1646,-0.1377,0.9896,1.01
1.140197,-0.1602,-0.1336,0.9894,1.01
1.154126,-0.1365,-0.1533,1.0018,1.02
1.161753,-0.1343,-0.1560,1.0074,1.03
1.169918,-0.1187,-0.1570,1.0050,1.02
1.186675,-0.0886,-0.1372,0.9710,0.98
1.198261,-0.1043,-0.1140,0.9144,0.93
1.204288,-0.1008,-0.1072,0.8919,0.90
1.212356,-0.0974,-0.1025,0.8573,0.87
1.226084,-0.0725,-0.0974,0.7484,0.76
1.235287,-0.0884,-0.1160,0.8431,0.86
1.244632,-0.0867,-0.1206,0.8619,0.87
1.253805,-0.0537,-0.1192,0.9063,0.92
1.261835,0.0115,-0.1118,0.9425,0.95
1.271332,0.0720,-0.1060,0.9659,0.97
1.286824,0.1633,-0.0742,1.0372,1.05
1.296287,0.1763,-0.0772,1.0502,1.07
1.304213,0.1829,-0.0764,1.0531,1.07
1.313940,0.1951,-0.0752,1.0379,1.06
1.334574,0.2708,-0.0732,0.9454,0.99
1.335023,0.2708,-0.0732,0.9454,0.99
1.344365,0.2771,-0.0864,0.9183,0.96
1.355355,0.2998,-0.0867,0.9098,0.96
1.371127,0.2996,-0.0754,0.9574,1.01
1.378716,0.3167,-0.0818,0.9793,1.03
1.387278,0.3763,-0.1038,1.0565,1.13
1.395081,0.4058,-0.1204,1.1132,1.19
1.404939,0.4419,-0.1507,1.1671,1.26
1.420487,0.5420,-0.2268,1.2282,1.36
1.431991,0.6050,-0.2598,1.1871,1.36
1.438956,0.6595,-0.2793,1.1266,1.33
1.453324,0.7684,-0.2747,0.9784,1.27
1.461735,0.8101,-0.2571,0.9022,1.24
1.470695,0.8746,-0.2310,0.8133,1.22
1.478482,0.9186,-0.2027,0.7559,1.21
1.487901,0.9994,-0.1751,0.6737,1.22
1.505507,1.0873,-0.1458,0.6246,1.26
1.511916,1.1122,-0.1423,0.6104,1.28
1.521788,1.1346,-0.1423,0.5948,1.29
1.534218,1.1761,-0.1372,0.5587,1.31
1.543959,1.2304,-0.1275,0.5247,1.34
1.553183,1.2785,-0.1184,0.5088,1.38
1.561654,1.3419,-0.0930,0.4786,1.43
1.569856,1.3869,-0.0571,0.4119,1.45
1.586828,1.4301,-0.0203,0.2500,1.45
1.595047,1.4323,-0.0154,0.1897,1.44
1.603631,1.4237,-0.0139,0.1133,1.43
1.611487,1.4228,-0.0271,0.0662,1.42
1.621278,1.4030,-0.0422,0.0044,1.40
1.636244,1.3392,-0.0940,-0.0772,1.34
1.644622,1.2545,-0.1196,-0.0820,1.26
1.652835,1.1683,-0.1436,-0.0657,1.18
1.661305,1.0738,-0.1643,-0.0349,1.09
1.677806,0.9205,-0.2068,0.0251,0.94
1.686174,0.8819,-0.2073,0.0332,0.91
1.694699,0.8590,-0.2007,0.0139,0.88
1.703371,0.8231,-0.1909,-0.0125,0.85
1.721470,0.6973,-0.1939,-0.1104,0.73
1.728127,0.6695,-0.2056,-0.1255,0.71
1.736257,0.6451,-0.2163,-0.1055,0.69
1.745022,0.6517,-0.2271,-0.0569,0.69
1.754099,0.7098,-0.2234,-0.0210,0.74
1.766028,0.8219,-0.1934,-0.0396,0.85
1.778147,0.9398,-0.1409,-0.1404,0.96
1.787021,1.0101,-0.0732,-0.2564,1.04
1.795012,1.0345,-0.0183,-0.3499,1.09
1.811751,0.9066,0.0964,-0.3533,0.98
1.819625,0.8341,0.1104,-0.2710,0.88
1.827920,0.7865,0.1135,-0.1460,0.81
1.837339,0.8035,0.0867,0.0190,0.81
1.853038,0.9500,0.0085,0.1636,0.96
1.861521,1.0265,-0.0208,0.1626,1.04
1.869834,1.0467,-0.0452,0.1240,1.06
1.887246,0.9444,-0.0693,-0.0559,0.95
1.895132,0.8985,-0.0845,-0.2073,0.93
1.903141,0.9076,-0.0872,-0.3028,0.96
1.911447,0.9425,-0.0886,-0.3838,1.02
1.928972,1.0611,-0.0862,-0.4085,1.14
1.936405,1.0646,-0.0779,-0.4314,1.15
1.945301,1.0399,-0.0942,-0.4800,1.15
1.953563,1.0091,-0.1455,-0.5167,1.14
1.962372,0.9278,-0.1760,-0.4668,1.05
1.978979,0.9398,-0.2915,-0.2676,1.02
1.987882,0.9039,-0.2522,-0.1909,0.96
1.996356,0.9933,-0.2967,-0.0925,1.04
2.004540,1.0392,-0.2710,-0.0635,1.08
2.020266,1.1168,-0.2036,-0.0962,1.14
2.028951,1.1078,-0.1528,-0.1428,1.13
2.040687,1.0646,-0.0991,-0.2158,1.09
2.048557,1.0516,-0.1091,-0.2693,1.09
2.061389,1.0177,-0.1470,-0.3487,1.09
2.070295,0.9979,-0.1800,-0.3765,1.08
2.079091,0.9708,-0.1970,-0.3699,1.06
2.087693,0.9649,-0.2129,-0.3333,1.04
2.104367,1.0065,-0.2620,-0.2730,1.08
2.113430,1.0787,-0.2886,-0.2200,1.14
2.120357,1.1146,-0.2923,-0.2027,1.17
2.130964,1.0797,-0.2678,-0.2188,1.13
2.141376,0.9972,-0.2786,-0.2869,1.07
2.153256,0.9361,-0.3492,-0.2969,1.04
2.162816,0.9159,-0.4126,-0.2722,1.04
2.170655,0.9186,-0.4598,-0.2122,1.05
2.179247,0.8595,-0.5357,-0.1001,1.02
2.195807,0.6993,-0.6212,0.0696,0.94
2.203970,0.7135,-0.6317,0.1196,0.96
2.214275,0.9740,-0.5926,0.1013,1.14
2.221104,1.1241,-0.5667,0.0581,1.26
2.232985,1.5050,-0.4969,-0.1467,1.59
2.241259,1.5937,-0.4432,-0.3489,1.69
2.253356,1.4176,-0.5106,-0.4541,1.57
2.261511,1.1884,-0.5340,-0.3443,1.35
2.271008,1.0018,-0.6089,-0.0317,1.17
2.287401,0.4581,-0.5689,0.9049,1.16
2.296519,0.2964,-0.6016,0.7354,1.00
2.306603,0.3094,-0.5457,0.3601,0.72
2.313402,0.2827,-0.4773,0.2591,0.61
2.333617,0.4888,-0.2197,0.2359,0.59
2.334022,0.4888,-0.2197,0.2359,0.59
2.346401,0.6070,-0.2195,0.3406,0.73
2.356060,0.8324,-0.0584,0.2027,0.86
2.363258,0.6712,-0.0315,0.4283,0.80
2.380492,0.4329,-0.1441,0.7213,0.85
2.386977,0.3540,-0.1904,0.7713,0.87
2.396060,0.2754,-0.2390,0.8006,0.88
2.405319,0.2317,-0.2862,0.8819,0.96
2.420417,0.0164,-0.3990,1.0729,1.14
2.429497,-0.1206,-0.4585,1.1293,1.22
2.442093,-0.1426,-0.4905,1.2772,1.38
2.451819,-0.1611,-0.5626,1.4601,1.57
2.461902,-0.1011,-0.5840,1.4567,1.57
2.470182,-0.1067,-0.5782,1.4328,1.55
2.478707,-0.1489,-0.5557,1.3063,1.43
2.486736,-0.2068,-0.5440,1.1764,1.31
2.496809,-0.2791,-0.5401,1.0311,1.20
2.511750,-0.4825,-0.6185,0.7154,1.06
2.519915,-0.6231,-0.6424,0.6116,1.08
2.528226,-0.7264,-0.6158,0.5086,1.08
2.541206,-0.7906,-0.5674,0.3921,1.05
2.549409,-0.8128,-0.5472,0.3213,1.03
2.561976,-0.9154,-0.4781,0.2295,1.06
2.570520,-0.9540,-0.4712,0.2080,1.08
2.580548,-0.9364,-0.5020,0.1719,1.08
2.589128,-0.8875,-0.4878,0.0896,1.02
2.603764,-0.8021,-0.5052,0.0591,0.95
2.613669,-0.7071,-0.5084,0.1958,0.89
2.620351,-0.6251,-0.5159,0.3076,0.87
2.630862,-0.4056,-0.4971,0.5516,0.85
2.641599,-0.1057,-0.4490,0.8253,0.95
2.649811,-0.0659,-0.4456,0.7904,0.91
2.661960,-0.2881,-0.4751,0.6585,0.86
2.670271,-0.4183,-0.5272,0.6036,0.90
2.680854,-0.5403,-0.5037,0.5174,0.90
2.696516,-0.7493,-0.4942,0.3850,0.98
2.703772,-0.7948,-0.4739,0.3870,1.00
2.713792,-0.8197,-0.4244,0.4444,1.02
2.722177,-0.8053,-0.4263,0.4971,1.04
2.734060,-0.8377,-0.4534,0.5350,1.09
2.745149,-0.8575,-0.4776,0.4942,1.10
2.753642,-0.8548,-0.4710,0.4659,1.08
2.763054,-0.8548,-0.4466,0.4539,1.07
2.779085,-0.8531,-0.4366,0.4122,1.04
2.787111,-0.8184,-0.4378,0.3765,1.00
2.795832,-0.7616,-0.4615,0.3601,0.96
2.806097,-0.7467,-0.4805,0.3687,0.96
2.820505,-0.7376,-0.4952,0.4251,0.98
2.830666,-0.7362,-0.4751,0.4449,0.98
2.841022,-0.7379,-0.4344,0.4717,0.98
2.849552,-0.7120,-0.3982,0.5167,0.97
2.861557,-0.6202,-0.3692,0.5257,0.89
2.870401,-0.5262,-0.3113,0.5049,0.79
2.880407,-0.4671,-0.2359,0.4119,0.67
2.887206,-0.4356,-0.2239,0.3655,0.61
2.905280,-0.5792,-0.3413,0.3052,0.74
2.915080,-0.8639,-0.5201,0.4239,1.09
2.921061,-1.0226,-0.6119,0.5113,1.30
2.930293,-1.0426,-0.6881,0.5965,1.38
2.938696,-1.0375,-0.7017,0.5880,1.38
2.950200,-0.9464,-0.6480,0.5906,1.29
2.961841,-0.7806,-0.5486,0.5071,1.08
2.970117,-0.7037,-0.4683,0.5042,0.98
2.978960,-0.5059,-0.3379,0.4734,0.77
2.995459,-0.2163,-0.1658,0.4444,0.52
3.003956,-0.1392,-0.1538,0.4566,0.50
3.013084,-0.0068,-0.0093,0.5777,0.58
3.021372,0.0256,-0.0872,0.4734,0.48
3.034801,-0.2368,-0.3731,0.1443,0.46
3.049609,-0.9354,-0.8441,-0.0127,1.26
3.057504,-1.2172,-1.1542,-0.0203,1.68
3.061955,-1.3480,-1.3078,0.0532,1.88
3.079303,-0.9483,-1.2675,0.4690,1.65
3.087886,-0.7777,-1.1215,0.4932,1.45
3.095689,-0.6954,-1.0665,0.4305,1.34
3.104706,-0.5645,-1.0770,0.2779,1.25
3.112982,-0.4681,-1.1674,0.1731,1.27
3.121902,-0.4158,-1.1822,0.1804,1.27
3.138029,-0.4651,-1.1266,0.3814,1.28
3.149547,-0.5557,-1.0946,0.4488,1.31
3.158360,-0.5274,-1.0436,0.4038,1.24
3.162749,-0.5237,-1.0043,0.3907,1.20
3.178762,-0.5892,-0.9867,0.4334,1.23
3.188172,-0.6133,-1.0660,0.4139,1.30
3.196458,-0.5914,-1.1254,0.3953,1.33
3.203617,-0.6339,-1.1671,0.4080,1.39
3.220321,-0.5394,-1.2479,0.5152,1.45
3.229370,-0.3850,-1.1219,0.5174,1.29
3.241589,-0.2871,-0.9071,0.5025,1.08
3.250046,-0.2574,-0.8546,0.4019,0.98
3.254608,-0.2373,-0.8346,0.3260,0.93
3.270223,-0.1397,-0.7259,0.4092,0.84
3.278714,-0.2276,-0.7476,0.2180,0.81
3.290124,-0.2552,-0.8900,0.1760,0.94
3.296307,-0.3152,-0.9713,0.1328,1.03
3.312446,-0.4268,-1.1454,0.2190,1.24
3.321312,-0.4739,-1.1356,0.2554,1.26
3.329102,-0.4485,-1.0611,0.2793,1.19
3.342347,-0.4634,-0.9503,0.2908,1.10
3.350557,-0.4534,-0.9276,0.2796,1.07
3.362327,-0.3328,-0.9811,0.2161,1.06
3.370805,-0.2674,-1.0096,0.2056,1.06
3.379221,-0.1580,-1.0184,0.2163,1.05
3.388957,-0.0566,-0.9847,0.2586,1.02
3.404053,0.0474,-0.9166,0.3313,0.98
3.415193,0.0374,-0.9151,0.3357,0.98
3.421809,0.0181,-0.9200,0.3348,0.98
3.431201,-0.0752,-0.9242,0.3714,1.00
3.450819,-0.3728,-0.9525,0.4021,1.10
3.451192,-0.3728,-0.9525,0.4021,1.10
3.461892,-0.5123,-0.9518,0.3172,1.13
3.472550,-0.5853,-0.8441,0.2879,1.07
3.487531,-0.4688,-0.7860,0.2903,0.96
3.496288,-0.0730,-0.9715,0.6722,1.18
3.506782,-0.1858,-0.9151,0.3033,0.98
3.512141,-0.2107,-0.8651,0.1680,0.91
3.521941,-0.2288,-0.7909,0.0996,0.83
3.540720,-0.2976,-0.7037,-0.0918,0.77
3.550000,-0.4378,-0.7628,0.6807,1.11
3.555779,-0.4759,-0.8021,0.9337,1.32
3.564991,-0.5125,-0.9015,0.4400,1.13
3.581265,-0.6675,-0.8724,0.1797,1.11
3.589077,-0.5525,-0.8123,0.3367,1.04
3.597765,-0.4639,-0.7916,0.4161,1.01
3.606391,-0.3369,-0.7992,0.4764,0.99
3.622216,-0.2278,-0.8326,0.4712,0.98
3.631751,-0.2508,-0.8177,0.4185,0.95
3.640273,-0.2791,-0.8328,0.3389,0.94
3.648588,-0.3123,-0.8570,0.2759,0.95
3.664300,-0.3667,-0.8223,0.2910,0.95
3.672886,-0.3833,-0.8790,0.2332,0.99
3.680576,-0.4331,-0.9105,0.2210,1.03
3.688733,-0.5254,-0.9015,0.1726,1.06
3.705817,-0.6011,-0.9095,0.2168,1.11
3.714596,-0.5779,-0.9173,0.3260,1.13
3.723122,-0.4522,-0.9488,0.4778,1.15
3.731021,-0.4078,-0.9945,0.5123,1.19
3.747702,-0.3941,-1.0785,0.3435,1.20
3.756856,-0.4070,-1.0819,0.2698,1.19
3.764781,-0.3907,-1.0958,0.2891,1.20
3.773336,-0.4107,-1.0983,0.3047,1.21
3.781803,-0.5494,-1.0804,0.2432,1.24
3.797801,-0.8412,-0.9627,0.0757,1.28
3.806909,-0.7569,-0.8463,0.3352,1.18
3.814823,-0.4537,-0.7940,0.5008,1.04
3.823047,-0.2442,-0.7857,0.4175,0.92
3.840351,-0.2425,-0.7401,0.1365,0.79
3.848110,-0.4402,-0.6707,0.0054,0.80
3.856173,-0.5289,-0.6871,0.0093,0.87
3.864769,-0.5176,-0.7166,0.0313,0.88
3.881389,-0.4705,-0.7073,0.1087,0.86
3.889469,-0.4527,-0.6688,0.1560,0.82
3.897562,-0.4295,-0.6353,0.1748,0.79
3.906319,-0.3855,-0.5960,0.1826,0.73
3.915586,-0.3611,-0.5679,0.2149,0.71
3.930260,-0.3445,-0.5374,0.2149,0.67
3.938977,-0.4129,-0.5491,0.1785,0.71
3.948390,-0.3877,-0.5579,0.1546,0.70
3.956580,-0.3357,-0.5276,0.1631,0.65
3.972638,-0.2381,-0.3579,0.1267,0.45
3.980691,-0.2290,-0.3369,0.0623,0.41
3.988977,-0.2310,-0.3479,-0.0129,0.42
3.995798,-0.2239,-0.3477,0.0237,0.41
4.013123,-0.2119,-0.2888,0.5828,0.68
4.021315,-0.1770,-0.3245,0.5313,0.65
4.030049,-0.1152,-0.4505,0.2879,0.55
4.039161,-0.1773,-0.5530,0.1104,0.59
4.048900,-0.3736,-0.7310,0.0537,0.82
4.058735,-0.4932,-0.8641,0.1336,1.00
4.071349,-0.5345,-0.9134,0.2112,1.08
4.088398,-0.6859,-1.1239,0.3164,1.35
4.096471,-0.7318,-1.1508,0.2801,1.39
4.104912,-0.8187,-1.1630,0.1748,1.43
4.114292,-0.8971,-1.1959,0.0606,1.50
4.121149,-0.9110,-1.2526,-0.0471,1.55
4.140514,-0.9012,-1.2831,-0.1992,1.58
4.146376,-0.8302,-1.3461,-0.1704,1.59
4.154076,-0.6854,-1.4909,-0.0830,1.64
4.163565,-0.5784,-1.6427,0.0381,1.74
4.172253,-0.1961,-1.7849,0.1218,1.80
4.188091,-0.5870,-1.2811,0.3880,1.46
4.195997,-0.8841,-0.9171,0.4805,1.36
4.204194,-0.8741,-0.7252,0.4695,1.23
4.213598,-0.5638,-0.8143,0.3294,1.04
4.230867,-0.3321,-0.8490,0.1599,0.93
4.238861,-0.3391,-0.7857,0.1863,0.88
4.248445,-0.3328,-0.7533,0.1914,0.85
4.254520,-0.3274,-0.7430,0.1946,0.83
4.264816,-0.3125,-0.7137,0.1758,0.80
4.281318,-0.3528,-0.6400,0.1182,0.74
4.287591,-0.3523,-0.6202,0.1389,0.73
4.296885,-0.3279,-0.6119,0.1980,0.72
4.305958,-0.2578,-0.6492,0.1201,0.71
4.321313,-0.1272,-0.7303,0.0620,0.74
4.329952,-0.0010,-0.8424,0.0439,0.84
4.338780,0.1240,-0.8643,0.0176,0.87
4.349072,0.1223,-0.8421,0.0083,0.85
4.363529,0.0361,-0.7535,-0.0298,0.75
4.372370,-0.0168,-0.7144,-0.0208,0.71
4.379866,-0.0305,-0.6790,-0.0054,0.68
4.387933,-0.0271,-0.6575,0.0122,0.66
4.404120,0.0576,-0.7606,-0.0371,0.76
4.413659,0.0813,-0.8980,-0.0486,0.90
4.421172,0.1338,-1.0018,-0.0435,1.01
4.430254,0.1590,-1.1371,0.0093,1.15
4.448959,-0.0408,-1.1332,0.1008,1.14
4.455569,-0.3160,-1.0538,0.1502,1.11
4.462532,-0.4261,-1.0233,0.1919,1.12
4.470852,-0.4849,-1.1332,0.2368,1.26
4.480128,-0.4053,-1.2697,0.2547,1.36
4.497178,-0.0991,-1.6952,0.1533,1.71
4.505771,0.2720,-2.0205,-0.0918,2.04
4.514276,0.3448,-2.0813,-0.2361,2.12
4.521288,0.3382,-2.0254,-0.3338,2.08
4.541439,0.2451,-1.2797,-0.2276,1.32
4.549177,0.2112,-1.1503,-0.1035,1.17
4.556004,0.1597,-1.0641,0.0024,1.08
4.563068,0.1255,-1.0140,0.0576,1.02
4.573757,0.0725,-0.8900,0.1397,0.90
4.587574,0.0901,-0.8512,0.1365,0.87
4.597246,0.0940,-0.8512,0.1257,0.87
4.605454,0.0818,-0.8675,0.1148,0.88
4.615403,-0.0195,-0.8719,0.0989,0.88
4.630973,-0.1919,-0.8951,0.0681,0.92
4.639500,-0.2925,-0.9295,0.0383,0.98
4.648944,-0.4378,-1.0126,0.0337,1.10
4.656867,-0.4393,-1.0304,0.0676,1.12
4.671553,-0.4458,-1.1039,0.1196,1.20
4.679244,-0.3777,-1.1471,0.1939,1.22
4.690235,-0.2888,-1.1534,0.3167,1.23
4.696374,-0.2578,-1.1366,0.4043,1.23
4.714238,-0.2993,-1.0531,0.5250,1.21
4.722404,-0.2937,-1.0458,0.4754,1.19
4.729153,-0.2527,-1.0499,0.3765,1.14
4.740824,-0.1780,-1.0585,0.2764,1.11
4.751962,-0.0520,-1.0765,0.1206,1.08
4.763430,0.0969,-1.1044,0.0613,1.11
4.770920,0.1985,-1.1107,0.0921,1.13
4.780164,0.3338,-1.1273,0.0991,1.18
4.796675,0.5628,-1.1498,-0.0452,1.28
4.805939,0.6412,-1.1718,-0.1370,1.34
4.814315,0.6192,-1.1796,-0.2058,1.35
4.821671,0.5240,-1.1517,-0.2913,1.30
4.832227,0.4361,-1.0983,-0.3216,1.22
4.848518,0.1765,-0.9024,-0.2715,0.96
4.855747,0.1340,-0.8380,-0.2195,0.88
4.862131,0.1301,-0.8011,-0.1883,0.83
4.871267,0.1235,-0.7569,-0.1377,0.78
4.888665,0.0776,-0.7240,-0.1065,0.74
4.896378,0.0776,-0.7240,-0.1065,0.74
4.905076,0.0400,-0.7518,-0.0881,0.76
4.913240,0.0291,-0.7606,-0.0696,0.76
4.929976,0.0247,-0.7667,-0.0078,0.77
4.939214,0.0181,-0.7581,0.0266,0.76
4.951886,0.0405,-0.7552,0.0471,0.76
4.960601,0.0488,-0.7652,0.0669,0.77
4.970923,0.0552,-0.7786,0.1104,0.79
4.979251,0.0542,-0.7869,0.1384,0.80
4.987776,0.0452,-0.7955,0.1685,0.81
5.005366,0.0359,-0.8468,0.1773,0.87
5.014708,0.0254,-0.8592,0.1973,0.88
5.022851,0.0129,-0.8629,0.2083,0.89
5.029769,-0.0012,-0.8668,0.2124,0.89
5.046007,-0.0510,-0.8531,0.2049,0.88
5.055789,-0.1318,-0.8590,0.2339,0.90
5.062314,-0.2129,-0.8827,0.2730,0.95
5.072162,-0.3177,-0.9227,0.3089,1.02
5.079627,-0.4869,-1.0003,0.3296,1.16
5.096127,-0.7642,-1.1478,0.3555,1.42
5.105151,-0.8653,-1.2355,0.4007,1.56
5.113447,-0.8944,-1.2909,0.4087,1.62
5.121774,-0.7655,-1.3200,0.3499,1.57
5.130784,-0.5826,-1.2909,0.3357,1.46
5.149871,-0.2576,-1.0133,0.3343,1.10
5.174565,-0.1839,-0.9081,0.2954,0.97
5.174764,-0.1839,-0.9081,0.2954,0.97
5.179296,-0.1402,-0.9955,0.2747,1.04
5.188152,-0.0596,-1.1769,0.1990,1.20
5.196458,0.0374,-1.4042,0.0877,1.41
5.213307,0.0645,-1.6242,-0.1050,1.63
5.221361,0.0711,-1.7128,-0.1756,1.72
5.229619,0.0894,-1.8054,-0.1812,1.82
5.238348,0.1702,-1.8420,-0.1284,1.85
5.258343,0.2117,-1.3446,-0.1077,1.37
5.258871,0.2117,-1.3446,-0.1077,1.37
5.271234,0.1214,-0.9632,-0.0933,0.98
5.279585,0.1079,-0.7501,-0.1023,0.76
5.288679,0.1265,-0.6138,-0.1135,0.64
5.305922,0.1880,-0.5164,-0.1316,0.57
5.313996,0.1873,-0.5140,-0.1607,0.57
5.321347,0.1577,-0.5318,-0.1787,0.58
5.330903,0.1145,-0.6246,-0.2239,0.67
5.351399,0.0066,-1.0182,-0.4498,1.11
5.351779,0.0066,-1.0182,-0.4498,1.11
5.361170,-0.0366,-1.1764,-0.4766,1.27
5.371663,-0.0642,-1.2767,-0.4751,1.36
5.389141,-0.0112,-1.2150,-0.5394,1.33
5.395938,0.0278,-1.1468,-0.5420,1.27
5.404140,0.0481,-1.0734,-0.5350,1.20
5.413517,0.0332,-0.9671,-0.4966,1.09
5.429138,0.0210,-0.8819,-0.4227,0.98
5.437480,0.0322,-0.8473,-0.3931,0.93
5.446999,0.0520,-0.8131,-0.3338,0.88
5.454197,0.0667,-0.8079,-0.2835,0.86
5.463891,0.0708,-0.8131,-0.2349,0.85
5.479089,0.0952,-0.8473,-0.1760,0.87
5.487480,0.0923,-0.8665,-0.1467,0.88
5.496140,0.0928,-0.8788,-0.1240,0.89
5.512497,0.0596,-0.9039,-0.1033,0.91
5.521235,0.0513,-0.9203,-0.0962,0.93
5.529109,0.0501,-0.9315,-0.0872,0.94
5.537716,0.0493,-0.9566,-0.0833,0.96
5.546477,0.0471,-0.9757,-0.0806,0.98
5.557868,0.0335,-1.0050,-0.0837,1.01
5.571940,0.0085,-1.0365,-0.0803,1.04
5.579934,0.0005,-1.0462,-0.0713,1.05
5.588692,-0.0183,-1.0553,-0.0549,1.06
5.597585,-0.0371,-1.0653,-0.0396,1.07
