time,gFx,gFy,gFz,TgF
4.666633,-0.5501,-1.9885,-0.2285,2.08
4.680610,-0.0796,-1.0641,-0.1765,1.08
4.689326,0.1047,-0.7261,-0.1223,0.74
4.697530,0.1934,-0.5557,-0.0713,0.59
4.705601,0.2710,-0.3987,-0.0313,0.48
4.719966,0.2881,-0.2950,-0.0586,0.42
4.727843,0.2383,-0.2727,-0.0999,0.38
4.736657,0.1563,-0.2886,-0.1145,0.35
4.748826,0.1138,-0.4058,-0.0772,0.43
4.762134,0.0015,-0.6678,-0.0630,0.67
4.771009,-0.0415,-0.7826,-0.0786,0.79
4.786209,-0.1785,-1.0099,-0.1568,1.04
4.795533,-0.2671,-1.1249,-0.2222,1.18
4.803960,-0.3208,-1.1986,-0.2625,1.27
4.811686,-0.3636,-1.2377,-0.2986,1.32
4.829778,-0.4327,-1.1446,-0.3467,1.27
4.836585,-0.4395,-1.0787,-0.3384,1.21
4.850052,-0.6995,-0.8685,-0.2317,1.14
4.857274,-0.6903,-0.8502,-0.1609,1.11
4.872708,-0.4139,-0.8712,-0.0845,0.97
4.879313,-0.2798,-0.8841,-0.0903,0.93
4.887619,-0.1931,-0.9039,-0.1138,0.93
4.894646,-0.1641,-0.9142,-0.1301,0.94
4.904318,-0.1778,-0.9071,-0.1304,0.93
4.920460,-0.2947,-0.9049,-0.0991,0.96
4.929147,-0.3738,-0.9120,-0.0796,0.99
4.937571,-0.4236,-0.9112,-0.0774,1.01
4.948626,-0.4942,-0.9056,-0.0654,1.03
4.956470,-0.5120,-0.9024,-0.0515,1.04
4.970448,-0.4961,-0.8714,-0.0400,1.00
4.980889,-0.4693,-0.8441,-0.0408,0.97
4.986376,-0.4485,-0.8321,-0.0405,0.95
5.003347,-0.4122,-0.8136,-0.0359,0.91
5.012881,-0.3829,-0.8238,-0.0269,0.91
5.019607,-0.3543,-0.8331,-0.0200,0.91
5.028935,-0.3262,-0.8487,-0.0081,0.91
5.049357,-0.2742,-0.8883,0.0071,0.93
5.057014,-0.2583,-0.9117,0.0093,0.95
5.061810,-0.2471,-0.9366,0.0078,0.97
5.069900,-0.2405,-0.9647,0.0049,0.99
5.079683,-0.2395,-1.0065,0.0012,1.03
5.094732,-0.2512,-1.0653,-0.0090,1.09
5.105191,-0.2637,-1.0946,-0.0105,1.13
5.112740,-0.2554,-1.0895,-0.0105,1.12
5.120261,-0.2376,-1.0821,-0.0122,1.11
5.138540,-0.2239,-1.0497,-0.0046,1.07
5.145211,-0.2310,-1.0294,0.0022,1.06
5.152988,-0.2500,-1.0121,0.0112,1.04
5.161359,-0.2691,-1.0008,0.0183,1.04
5.178124,-0.3934,-0.9593,0.0273,1.04
5.188266,-0.4624,-0.9457,0.0342,1.05
5.194535,-0.4820,-0.9461,0.0337,1.06
5.202880,-0.5242,-0.9576,0.0308,1.09
5.221994,-0.6351,-1.0194,0.0186,1.20
5.229071,-0.6541,-1.0360,0.0066,1.23
5.236952,-0.6759,-1.0460,-0.0173,1.25
5.248967,-0.6561,-1.0238,-0.0535,1.22
5.258458,-0.5652,-0.9579,-0.0249,1.11
5.270215,-0.4270,-0.8829,0.0532,0.98
5.278000,-0.3877,-0.8724,0.0950,0.96
5.287574,-0.4317,-0.9596,0.1597,1.06
5.304265,-0.5665,-1.0638,0.3125,1.25
5.313064,-0.5933,-1.0575,0.4839,1.31
5.320058,-0.6321,-1.0338,0.7979,1.45
5.329933,-0.8109,-0.9779,2.0100,2.38
5.337255,-0.9684,-0.9679,1.6684,2.16
5.350010,-1.1339,-0.9918,0.3116,1.54
5.359439,-1.2013,-1.0050,-0.4402,1.63
5.369780,-1.2597,-1.0401,-0.6524,1.76
5.379099,-1.0306,-1.1171,-0.6343,1.65
5.388055,-0.7650,-1.1676,-0.5267,1.49
5.404377,-0.3948,-1.5067,-0.2378,1.58
5.412471,-0.3411,-1.6828,-0.2154,1.73
5.420397,-0.2180,-1.8493,-0.2276,1.88
5.444188,0.1235,-2.1753,-0.4385,2.22
5.445735,0.1587,-2.1865,-0.5191,2.25
5.453536,0.1853,-2.1362,-0.6392,2.24
5.461613,0.1157,-1.9077,-0.7528,2.05
5.470034,0.0989,-1.6769,-0.8223,1.87
5.480431,0.1380,-1.3742,-0.7559,1.57
5.494661,0.1145,-1.0145,0.0366,1.02
