0.016091,-0.0634,0.9910,0.0725,1.00
0.061669,-0.0581,1.0032,0.0721,1.01
0.117434,-0.0468,0.9925,0.0819,1.00
0.162179,-0.0497,0.9930,0.0814,1.00
0.212466,-0.0463,0.9920,0.0814,1.00
0.266605,-0.0507,0.9881,0.0857,0.99
0.317286,-0.0448,0.9832,0.0930,0.99
0.362545,-0.0242,0.9804,0.0893,0.98
0.412820,-0.0302,0.9938,0.0649,1.00
0.462740,-0.0291,1.0372,0.0632,1.04
0.512725,-0.0100,0.9748,0.0884,0.98
0.569344,-0.0451,0.9623,0.0803,0.97
0.614022,-0.0809,0.9825,0.0825,0.99
0.666813,-0.0952,1.0023,0.0854,1.01
0.716283,-0.1113,0.9902,0.1257,1.00
0.773199,-0.1594,1.0008,0.1556,1.03
0.816998,-0.1370,1.0072,0.1705,1.03
0.870246,-0.1013,0.9569,0.1485,0.97
0.919682,-0.0888,0.9745,0.1599,0.99
0.969686,-0.0944,0.9942,0.1981,1.02
1.019169,-0.0801,0.9746,0.2244,1.00
1.069695,-0.0706,1.0259,0.1550,1.04
1.120274,0.0383,1.1185,0.0208,1.12
1.170233,-0.1002,0.9502,0.0685,0.96
1.220677,-0.0805,0.9719,0.1283,0.98
1.270557,-0.1337,1.0510,0.0507,1.06
1.321746,-0.0794,0.9718,0.0683,0.98
1.370631,0.1213,0.9829,0.1217,1.00
1.419066,0.1450,0.9507,0.0974,0.97
1.469258,0.1189,1.0331,0.1303,1.05
1.525682,0.0579,1.0273,0.1131,1.04
1.570526,0.0687,0.9530,0.1480,0.97
1.622057,0.1008,0.8955,0.1967,0.92
1.669637,0.0740,0.9539,0.1753,0.97
1.720455,0.1084,0.9993,0.1387,1.01
1.769914,0.0549,0.9531,0.1927,0.97
1.823131,-0.0157,0.9270,0.2110,0.95
1.871133,0.0646,0.9630,0.1904,0.98
1.922413,0.1053,1.0107,0.1773,1.03
1.971262,0.0545,1.0054,0.1886,1.02
2.021250,0.0426,0.9616,0.2097,0.99
2.073682,0.0661,0.9601,0.1904,0.98
2.120421,0.0705,0.9656,0.1812,0.98
2.171377,0.0779,0.9577,0.1876,0.98
2.231397,0.0880,0.9702,0.2287,1.00
2.278427,0.0825,0.9760,0.2350,1.01
2.322519,0.0802,0.9594,0.2276,0.99
2.379178,0.0626,0.9665,0.2372,1.00
2.431847,0.0078,0.9692,0.2690,1.01
2.477932,-0.0124,1.1437,0.1337,1.15
2.532716,0.0188,1.3433,-0.1348,1.35
2.577997,0.1104,0.8723,0.1079,0.89
2.631589,-0.0524,0.7644,0.0650,0.77
2.678359,-0.3208,1.0113,-0.0729,1.06
2.731891,-0.2132,1.0458,0.0047,1.07
2.780923,-0.0767,0.9377,0.0745,0.94
2.839368,-0.2351,0.9354,0.1415,0.97
2.878483,-0.2818,0.9815,0.1135,1.03
2.927857,-0.1927,0.9709,0.0752,0.99
2.979214,-0.1600,0.9635,0.1193,0.98
3.029586,-0.1365,1.0251,0.1193,1.04
3.077964,-0.1011,0.9765,0.2077,1.00
3.128720,-0.0881,0.9215,0.2797,0.97
3.177878,-0.1068,0.9405,0.2655,0.98
3.230581,-0.1682,0.9264,0.2522,0.97
3.277962,-0.4515,1.0563,0.1574,1.16
3.330621,0.1453,1.2180,-0.1227,1.23
3.377423,0.1130,0.8041,0.3017,0.87
3.427979,-0.0946,0.9848,0.0873,0.99
3.478926,-0.0075,1.1926,-0.0870,1.20
3.528498,0.1397,0.9328,0.1255,0.95
3.586158,0.1088,1.0113,0.1735,1.03
3.631614,-0.0150,0.9866,0.0694,0.99
3.680551,0.0162,0.7840,0.1944,0.81
3.731747,0.1490,0.9401,0.0763,0.95
3.786330,0.1105,1.0753,0.0157,1.08
3.830003,0.0549,1.0411,0.0898,1.05
3.886768,0.0370,0.9938,0.2108,1.02
3.936740,0.1140,0.9632,0.1537,0.98
3.980887,0.1240,0.9374,0.1488,0.96
4.035779,0.1425,0.9408,0.1792,0.97
4.086170,0.1350,0.9536,0.2153,0.99
4.136639,0.1214,0.9402,0.2371,0.98
4.187252,0.0709,0.9591,0.2534,0.99
4.237136,-0.0118,0.9858,0.2538,1.02
4.286906,-0.2078,1.5309,-0.1698,1.55
4.338557,-0.0193,1.0388,-0.2265,1.06
4.389000,0.1099,0.5984,0.2030,0.64
4.441443,-0.2738,0.8443,0.0758,0.89
4.486080,-0.2257,1.2046,0.0147,1.23
4.535555,-0.0773,1.0766,0.0884,1.08
4.586170,-0.1207,0.8122,0.1223,0.83
