0.035982,-0.0421,0.9918,0.1185,1.00
0.085650,-0.0479,0.9893,0.1179,1.00
0.135579,-0.0504,0.9928,0.1116,1.00
0.189888,-0.0445,0.9898,0.1204,1.00
0.241031,-0.0469,0.9913,0.1218,1.00
0.294549,-0.0494,0.9898,0.1160,1.00
0.344408,-0.0513,0.9917,0.1140,1.00
0.395587,-0.0518,0.9908,0.1116,1.00
0.442172,-0.0528,0.9942,0.1096,1.00
0.493729,-0.0547,0.9879,0.1037,0.99
0.544730,-0.0543,0.9942,0.1087,1.00
0.593465,-0.0524,1.0016,0.1029,1.01
0.644821,-0.0518,0.9853,0.1291,1.00
0.693909,-0.0630,0.9842,0.1261,0.99
0.743868,-0.0625,0.9853,0.1207,0.99
0.793510,-0.0635,0.9769,0.1328,0.99
0.845589,-0.0454,0.9726,0.1354,0.98
0.894945,-0.0303,0.9860,0.1210,0.99
0.945094,-0.0220,0.9847,0.1137,0.99
0.994942,-0.0136,0.9823,0.1162,0.99
1.043976,-0.0138,1.0028,0.1100,1.01
1.093455,0.0311,1.0060,0.1279,1.01
1.144754,0.0265,1.0196,0.1982,1.04
1.193465,-0.0067,1.0324,0.1409,1.04
1.243746,0.0416,0.9837,0.1220,0.99
1.294968,0.0488,0.9221,0.1569,0.94
1.347695,-0.0002,0.9565,0.1235,0.96
1.393533,0.0295,0.9602,0.1247,0.97
1.443744,0.0716,0.9419,0.1450,0.96
1.495280,0.0540,0.9554,0.1508,0.97
1.551570,0.0430,0.9840,0.1503,1.00
1.595569,0.0535,1.0079,0.1705,1.02
1.653036,0.0669,1.0361,0.1898,1.06
1.706155,0.1259,1.1234,0.1942,1.15
1.751959,0.1147,1.1856,0.1412,1.20
1.802317,0.1145,1.1786,0.0305,1.18
1.851423,0.0668,0.9184,-0.0557,0.92
1.901810,-0.0503,0.7159,-0.1196,0.73
1.951302,-0.0222,1.0425,0.0038,1.04
2.001878,0.1003,1.1316,-0.0382,1.14
2.053284,-0.0193,0.9151,0.0173,0.92
2.102715,-0.0414,0.7885,0.1125,0.80
2.152375,0.0162,0.9119,0.1107,0.92
2.201500,-0.0372,0.9971,0.1405,1.01
2.252367,-0.0507,0.9616,0.1734,0.98
2.302196,-0.0215,1.0552,0.1385,1.06
2.352947,-0.1435,1.2687,0.2205,1.30
2.402424,-0.1220,1.2534,0.2680,1.29
2.452844,-0.0697,1.1660,-0.2072,1.19
2.502515,0.1602,0.9040,-0.3189,0.97
2.552116,0.2179,0.8647,0.0643,0.89
2.603110,-0.0433,0.9938,-0.0215,0.99
2.651450,-0.0901,0.9274,-0.0803,0.94
2.701423,-0.0093,0.7830,0.1605,0.80
2.751321,0.0156,0.8617,0.0958,0.87
2.801757,-0.0396,0.9250,0.1123,0.93
2.851918,-0.0758,0.9852,0.1855,1.01
2.902104,-0.0372,1.1236,0.1104,1.13
2.959809,0.1815,1.2306,0.2747,1.27
3.003203,0.1157,1.1712,0.1861,1.19
3.060200,0.0368,1.0674,-0.3385,1.12
3.110077,-0.0966,0.9884,-0.2274,1.02
3.160899,-0.0470,1.0849,0.0394,1.09
3.204040,0.1267,0.9855,0.0452,0.99
3.261088,0.0443,0.7137,0.0353,0.72
3.311908,-0.0558,0.7977,0.1622,0.82
3.360138,-0.0870,0.9822,0.1868,1.00
3.409446,-0.0754,0.9444,0.1633,0.96
3.459814,0.0483,0.9164,0.1998,0.94
3.509350,0.0314,0.9496,0.1705,0.97
3.559925,-0.2340,1.2119,0.2147,1.25
3.609556,0.0131,1.4165,0.2665,1.44
3.660648,0.0844,1.1170,-0.1271,1.13
3.710503,0.0946,0.8354,-0.2110,0.87
3.760768,-0.0253,1.0259,0.1388,1.04
3.810666,-0.1395,1.1708,-0.0018,1.18
3.859292,-0.0533,0.7728,-0.0389,0.78
3.909823,0.0396,0.6565,0.1817,0.68
3.961002,0.1218,0.8866,0.1612,0.91
4.012194,0.0289,0.9778,0.1112,0.98
4.059514,0.0178,0.9574,0.1671,0.97
4.110427,0.1218,0.9963,0.2423,1.03
4.159636,-0.0124,1.1781,0.2265,1.20
4.219130,0.0946,1.1834,0.2226,1.21
4.259996,0.1513,1.2335,-0.3138,1.28
4.310241,0.0700,0.9958,-0.3108,1.05
4.360316,0.1795,1.0959,0.0745,1.11
4.418795,0.2093,0.9402,-0.0705,0.97
4.461606,0.0363,0.7566,-0.0460,0.76
4.519605,-0.0634,0.9264,0.0253,0.93
4.570229,0.0096,0.9755,-0.0017,0.98
4.620237,-0.0012,0.9559,0.0713,0.96
4.668548,-0.0183,0.9483,0.0980,0.95
4.717850,-0.0591,1.0110,0.0052,1.01
4.768392,-0.0960,1.0389,0.0042,1.04
4.817716,-0.0059,0.9410,0.0434,0.94
4.869020,0.4071,1.3982,-0.1172,1.46
4.917742,0.1678,1.0035,-0.1090,1.02
4.967841,0.0485,0.9195,0.0403,0.92
5.019233,0.2197,1.0228,0.0500,1.05
5.068896,0.0709,0.9422,0.0303,0.95
5.119010,-0.0987,0.8712,0.0662,0.88
5.169624,-0.0856,0.9318,0.1359,0.95
5.218770,-0.0219,0.9767,0.1386,0.99
5.268731,0.0298,0.9685,0.1814,0.99
5.317630,0.0172,0.9585,0.2085,0.98
5.367990,0.0496,1.0698,0.1704,1.08
5.417836,0.1295,1.2856,0.1629,1.30
5.469323,0.1899,1.2652,0.0813,1.28
5.518167,0.0978,1.1204,-0.2480,1.15
5.569277,0.0923,0.7336,-0.1735,0.76
5.618018,0.2076,0.8817,0.0526,0.91
5.668596,0.2203,1.1048,-0.0983,1.13
5.718495,-0.0694,0.9800,-0.1155,0.99
5.768926,-0.2397,0.8269,0.1662,0.88
5.819121,-0.0794,0.8773,0.1961,0.90
5.869000,-0.0379,0.8781,0.2057,0.90
5.927292,-0.0242,0.9911,0.2401,1.02
5.969044,-0.1218,1.1093,0.2287,1.14
6.025876,-0.1499,1.1385,0.2691,1.18
6.077005,0.0493,1.4721,-0.0402,1.47
6.127212,0.0950,0.9789,-0.3039,1.03
6.177067,0.0750,0.8899,0.1155,0.90
6.226945,-0.1150,1.0347,0.0347,1.04
6.276953,-0.1245,0.8756,-0.0389,0.89
6.327333,-0.0457,0.6375,0.1536,0.66
6.377112,0.0996,0.7867,0.1888,0.82
6.427159,0.0507,0.9264,0.1740,0.94
6.476677,-0.0027,1.0044,0.1725,1.02
6.526419,0.1039,1.1183,0.1945,1.14
6.575742,0.0960,1.3824,0.2251,1.40
6.626602,0.0140,1.2397,-0.0397,1.24
6.676863,-0.0241,0.9823,-0.3775,1.05
6.726628,0.0042,0.9889,-0.0334,0.99
6.776632,0.1182,1.0763,0.0187,1.08
6.826672,0.0796,0.8288,0.0054,0.83
6.876639,-0.0304,0.7053,0.0253,0.71
6.926887,-0.0913,0.8387,0.1870,0.86
6.976514,-0.0636,0.8429,0.2522,0.88
7.025724,0.0242,0.9239,0.2196,0.95
7.076771,-0.0756,1.0243,0.1779,1.04
7.126023,-0.1425,1.2603,0.2386,1.29
7.175912,0.0150,1.3371,0.0534,1.34
7.225984,0.1438,1.2015,-0.3545,1.26
7.276083,0.1089,1.0605,0.1044,1.07
7.327153,-0.1908,0.9778,0.0494,1.00
7.376218,-0.0580,0.7434,-0.0118,0.75
7.436030,0.0167,0.6338,0.1917,0.66
7.477455,0.0659,0.8499,0.1806,0.87
7.537354,0.0639,0.9227,0.1580,0.94
7.583746,0.0261,1.0164,0.1709,1.03
7.634473,0.1315,1.2236,0.1699,1.24
7.684466,0.0016,1.2468,0.3202,1.29
7.734364,-0.0975,1.2129,-0.1823,1.23
7.784751,-0.0179,1.0856,-0.4228,1.17
7.835453,0.0847,0.9134,0.0439,0.92
7.885441,0.1621,1.0107,0.0392,1.02
7.934469,0.0456,0.8808,-0.0712,0.88
7.984658,-0.0528,0.7568,0.0250,0.76
8.034124,-0.0582,0.8530,0.2118,0.88
8.084145,-0.0950,0.8737,0.1950,0.90
8.136569,-0.0046,0.9176,0.2472,0.95
8.185089,0.0571,1.0375,0.1942,1.06
8.235419,-0.1707,1.1851,0.2116,1.22
8.284006,-0.0780,1.4239,0.0761,1.43
8.335029,-0.0104,1.1539,-0.2760,1.19
8.384173,0.0946,0.9143,0.0045,0.92
8.435792,-0.0669,0.9829,0.0963,0.99
8.485183,-0.1422,0.9575,-0.0513,0.97
8.534991,-0.1782,0.7335,0.0643,0.76
8.585450,0.0630,0.7065,0.2451,0.75
8.635015,0.0397,0.8169,0.1992,0.84
8.685063,-0.0169,0.9546,0.1604,0.97
8.736089,0.0769,1.0842,0.1692,1.10
8.784983,0.2445,1.2588,0.1612,1.29
8.834662,-0.0368,1.3078,0.1977,1.32
8.884127,-0.1194,1.1798,-0.3587,1.24
8.934013,0.0216,0.9861,-0.2347,1.01
8.984259,0.0797,0.9819,0.0784,0.99
9.035209,0.0956,0.9740,-0.0332,0.98
9.084723,-0.0571,0.7525,0.0132,0.75
9.144028,-0.1403,0.7940,0.1737,0.82
9.192028,-0.0728,0.9070,0.2202,0.94
9.243035,-0.0322,0.9015,0.2122,0.93
9.292819,0.0645,0.9674,0.1851,0.99
9.343221,-0.2602,1.1168,0.2412,1.17
9.392522,-0.1002,1.2824,0.2591,1.31
9.444250,-0.0244,1.3411,-0.3581,1.39
9.492917,0.1977,1.0162,-0.2150,1.06
9.545123,-0.0850,1.0436,0.1271,1.05
9.592495,-0.2212,1.0510,0.0081,1.07
9.643169,-0.1345,0.7120,-0.0150,0.72
9.692620,0.0579,0.6131,0.2056,0.65
9.744830,0.0542,0.8452,0.2038,0.87
9.791821,0.0054,0.9065,0.1770,0.92
9.842818,-0.0153,0.9847,0.1831,1.00
9.892121,0.1874,1.2024,0.1322,1.22
9.943454,-0.0611,1.3980,0.3024,1.43
9.992182,-0.0646,1.1965,-0.1699,1.21
10.045067,-0.0165,1.0757,-0.3389,1.13
10.092615,0.0563,1.0027,0.0013,1.00
10.143871,0.1289,0.9510,0.0319,0.96
10.192047,0.0698,0.7630,-0.0092,0.77
10.242254,-0.0709,0.7417,0.0769,0.75
10.293380,-0.0609,0.8762,0.2318,0.91
10.342523,-0.0447,0.8662,0.2227,0.90
10.394159,0.0762,0.9590,0.2144,0.99
10.443184,-0.1818,1.0418,0.1893,1.07
10.492216,-0.1814,1.3521,0.2407,1.39
10.542875,-0.0065,1.5815,-0.1981,1.59
10.592465,0.1046,0.9345,-0.2255,0.97
10.642880,0.0527,0.8769,0.0620,0.88
10.693121,-0.0958,1.0765,0.0131,1.08
10.743213,-0.2102,0.8565,-0.0597,0.88
10.792701,-0.1012,0.6017,0.1652,0.63
10.852894,0.0651,0.8334,0.1663,0.85
10.892952,0.0367,0.8967,0.2103,0.92
10.942968,-0.0206,0.9846,0.1947,1.00
10.993090,0.0518,1.0981,0.1613,1.11
11.051346,0.1229,1.3648,0.2632,1.40
11.100522,-0.1064,1.2471,0.0095,1.25
11.151089,-0.0407,1.0461,-0.3890,1.12
11.201467,0.0653,0.9412,-0.1175,0.95
