20.190259,-0.1827,1.1891,-0.5129,1.31
20.237511,-0.0797,0.9502,-0.2513,0.99
20.286473,-0.1234,0.9746,0.0280,0.98
20.336656,0.0087,0.9847,-0.1217,0.99
20.392778,-0.2133,0.7124,0.1141,0.75
20.437105,-0.1409,0.9015,0.0816,0.92
20.491231,-0.0128,1.0066,0.0583,1.01
20.544335,-0.0446,1.0104,0.1132,1.02
20.594783,-0.1174,0.9947,0.1681,1.02
20.644622,-0.1590,1.0674,0.1740,1.09
20.694921,-0.0643,1.1897,0.2428,1.22
20.745522,0.1084,1.5736,-0.1768,1.59
20.795603,-0.2261,1.1337,-0.3116,1.20
20.846455,-0.1919,0.7276,-0.2237,0.79
20.894388,-0.3409,0.9046,-0.1171,0.97
20.946043,-0.2003,1.0960,-0.0520,1.12
20.990601,-0.0814,0.9295,-0.0192,0.93
21.047456,-0.0109,0.6918,0.1015,0.70
21.090760,-0.1214,0.7088,0.1134,0.73
21.145158,-0.1830,0.8310,0.1394,0.86
21.191956,-0.1343,0.9102,0.1568,0.93
21.244477,-0.0403,0.9533,0.1778,0.97
21.295194,-0.1489,1.0938,0.1874,1.12
21.344858,-0.2492,1.3559,0.2426,1.40
21.394178,-0.3471,1.3088,-0.0433,1.35
21.444804,-0.1294,0.8929,-0.3452,0.97
21.495086,-0.0759,0.9177,0.0002,0.92
21.544406,-0.2952,1.0288,0.0230,1.07
21.594571,-0.2628,0.8337,-0.0715,0.88
21.645152,-0.1731,0.6879,0.1041,0.72
21.695071,-0.0897,0.8999,0.1591,0.92
21.745299,-0.0385,0.9770,0.0794,0.98
21.795126,-0.0544,0.9411,0.1713,0.96
21.845405,-0.1633,0.9257,0.2142,0.96
21.895643,-0.0585,1.0287,0.1278,1.04
21.946843,-0.1342,1.3386,0.2142,1.36
21.994746,-0.2275,1.3214,-0.0233,1.34
22.045138,-0.0994,1.0593,-0.3265,1.11
22.096818,-0.1460,0.7728,-0.0738,0.79
22.144975,-0.1159,1.0231,0.0127,1.03
22.199075,-0.0595,1.0172,-0.0464,1.02
22.245507,-0.1030,0.7416,0.0425,0.75
22.302960,-0.2265,0.8232,0.2219,0.88
22.346795,-0.2031,0.9057,0.1630,0.94
22.397925,-0.1832,0.9211,0.1599,0.95
22.453434,-0.1252,0.9941,0.1856,1.02
22.498023,-0.1525,1.0030,0.1196,1.02
22.553982,-0.2103,1.1222,0.2320,1.17
22.602424,-0.1725,1.5349,-0.0173,1.54
22.654355,-0.0985,1.0057,-0.3385,1.07
22.699872,-0.0425,0.7887,-0.1207,0.80
22.753890,-0.1718,0.9195,0.0444,0.94
22.802995,-0.3233,1.0278,-0.1378,1.09
22.853972,-0.2030,0.7886,0.0395,0.82
22.904455,-0.0336,0.8473,0.1524,0.86
22.953409,-0.0926,0.9037,0.1020,0.91
23.002477,-0.0827,0.9507,0.0901,0.96
23.053060,-0.0933,0.9775,0.1428,0.99
23.103897,-0.1098,1.0331,0.1240,1.05
23.153066,-0.0643,1.2671,0.2017,1.28
23.203562,-0.2107,1.3196,0.1110,1.34
23.253658,-0.1475,1.0605,-0.2074,1.09
23.303115,-0.0881,0.8333,-0.2183,0.87
23.353805,-0.1561,0.9392,-0.0369,0.95
23.403554,-0.0491,1.0462,0.0080,1.05
23.453457,-0.0509,0.8330,0.0151,0.83
23.502851,-0.1680,0.8502,0.1255,0.88
23.554023,-0.1224,0.9394,0.1922,0.97
23.603890,-0.1461,0.9239,0.1431,0.95
23.653660,-0.0894,0.9674,0.1950,0.99
23.710690,-0.0676,0.9387,0.1507,0.95
23.752583,-0.2159,0.9778,0.1575,1.01
23.805622,-0.1742,1.2119,0.1469,1.23
23.853404,0.0574,1.3271,-0.1428,1.34
23.911326,0.1690,0.9878,-0.1569,1.01
23.953497,0.0162,0.7857,-0.1792,0.81
24.010905,0.1276,1.1216,-0.2473,1.16
24.054225,0.1066,0.9931,-0.2306,1.03
24.111931,-0.0878,0.9051,-0.1516,0.92
24.154783,-0.0685,1.0198,-0.2128,1.04
24.211198,-0.0302,1.0375,-0.1890,1.05
24.262594,-0.0636,0.9905,-0.1295,1.00
24.306444,-0.0748,0.9846,-0.0799,0.99
24.361048,-0.0768,0.9717,-0.0429,0.98
24.411088,-0.2008,1.0235,-0.0158,1.04
24.461592,-0.1328,1.2471,-0.2321,1.28
24.511952,-0.0840,0.8313,-0.0651,0.84
24.560840,0.1018,0.6956,-0.0907,0.71
24.611545,-0.0490,1.1548,-0.2480,1.18
24.662046,-0.2675,1.3076,-0.2666,1.36
24.711873,-0.2248,0.8347,-0.0239,0.86
24.761353,-0.1796,0.7888,0.0426,0.81
24.811180,-0.2410,0.9796,-0.0549,1.01
24.861983,-0.3927,0.9967,0.0278,1.07
24.911206,-0.3761,0.9066,0.1787,1.00
24.961768,-0.2617,0.9012,0.1757,0.95
25.010634,-0.2354,0.9714,0.1475,1.01
25.061123,-0.2504,1.0824,0.1480,1.12
25.115867,-0.2744,1.0690,0.2326,1.13
25.161176,-0.1988,1.3801,0.0495,1.40
25.214893,0.0623,1.1561,-0.2242,1.18
25.261518,-0.0352,0.7233,-0.1107,0.73
25.311240,-0.0460,0.7431,0.1083,0.75
25.361059,-0.1453,1.1124,-0.0227,1.12
25.420571,-0.1695,0.9397,0.0162,0.96
25.462029,-0.1597,0.8521,0.1402,0.88
25.519382,-0.0865,0.8491,0.1793,0.87
25.562820,-0.1764,0.9330,0.1273,0.96
25.620007,-0.1847,0.9070,0.2100,0.95
25.670293,-0.2104,0.9502,0.2179,1.00
25.715000,-0.1380,1.0735,0.1703,1.10
25.771193,-0.0344,1.2302,0.2837,1.26
25.819274,-0.0400,1.2802,-0.0444,1.28
25.870144,0.0303,1.0546,-0.1948,1.07
25.919125,-0.0529,0.8076,-0.1172,0.82
25.970453,-0.1410,0.9873,0.0176,1.00
26.021652,0.0576,1.0183,0.0140,1.02
26.068858,-0.0466,0.8338,0.0488,0.84
26.117608,-0.2520,0.8433,0.1672,0.90
26.169641,-0.1361,0.8926,0.1665,0.92
26.219195,-0.0620,0.9129,0.1462,0.93
26.269588,-0.1262,0.9359,0.1883,0.96
26.320388,-0.2465,1.0143,0.2018,1.06
26.370249,-0.3775,1.0870,0.1879,1.17
26.418893,-0.2075,1.2620,0.2586,1.30
26.469695,-0.1709,1.3842,-0.2805,1.42
26.519104,0.0135,0.8318,-0.2136,0.86
26.569394,-0.1881,0.7964,0.1216,0.83
26.619552,-0.3612,1.1594,0.0266,1.21
26.669947,-0.1748,0.8882,-0.0875,0.91
26.718168,-0.0234,0.7290,0.1416,0.74
26.770220,-0.0090,0.8872,0.1211,0.90
26.820062,-0.0860,0.8676,0.1024,0.88
26.868632,-0.1214,0.8798,0.2036,0.91
26.920244,-0.1011,0.9786,0.1989,1.00
26.968900,0.0084,1.2197,0.1596,1.23
27.019127,-0.2101,1.2744,0.3035,1.33
27.068963,-0.2924,1.2410,-0.2534,1.30
27.126621,-0.0429,0.9450,-0.3076,0.99
27.170409,-0.0422,0.9093,0.0546,0.91
27.219971,-0.0672,1.0524,-0.0038,1.05
27.270279,-0.0052,0.8244,-0.0899,0.83
27.320049,-0.1950,0.7453,0.0945,0.78
27.377009,-0.2356,0.9428,0.1279,0.98
27.420968,-0.1836,0.8946,0.1685,0.93
27.478003,-0.1654,0.9315,0.2205,0.97
27.527530,-0.1024,1.0183,0.1620,1.04
27.577511,-0.2814,1.0431,0.1622,1.09
27.627222,-0.1809,1.3806,0.1467,1.40
27.677954,-0.1621,1.2649,-0.3035,1.31
27.728629,0.0034,0.9061,-0.0562,0.91
27.777711,-0.4311,0.9524,0.1161,1.05
27.824793,-0.3493,1.0135,-0.0225,1.07
27.878270,-0.0754,0.7229,0.0295,0.73
