0.031761,0.0626,0.9969,0.0711,1.00
0.079180,0.0836,0.9877,0.0927,1.00
0.129148,0.0983,0.9819,0.1015,0.99
0.178142,0.0905,0.9824,0.0941,0.99
0.231603,0.0827,0.9911,0.1029,1.00
0.281326,0.0626,0.9919,0.0910,1.00
0.328067,0.0416,0.9917,0.0894,1.00
0.379122,0.0407,0.9883,0.0918,0.99
0.429310,0.0446,0.9918,0.0889,1.00
0.479267,0.0500,0.9800,0.1050,0.99
0.533829,0.0587,0.9898,0.1071,1.00
0.579754,0.0650,0.9938,0.1047,1.00
0.635036,0.0875,0.9821,0.1302,0.99
0.680395,0.0592,0.9839,0.1193,0.99
0.735060,-0.0114,1.0166,0.1057,1.02
0.786927,-0.0354,1.0321,0.0778,1.04
0.839220,0.0036,0.9618,0.1494,0.97
0.888638,0.0249,0.9927,0.1478,1.00
0.937362,-0.0396,0.9887,0.1438,1.00
0.986911,-0.1029,0.9620,0.1305,0.98
1.038484,-0.1554,0.9340,0.1563,0.96
1.087263,-0.0936,0.9652,0.1682,0.98
1.137076,-0.0754,0.9406,0.2223,0.97
1.187713,-0.0726,0.9420,0.2292,0.97
1.238329,-0.0514,0.9953,0.1740,1.01
1.287834,-0.1319,0.9757,0.2182,1.01
1.338669,-0.2954,1.1509,0.2182,1.21
1.386842,0.0070,1.5920,-0.3545,1.63
1.436852,0.3183,0.8708,-0.0598,0.93
1.487311,0.2893,0.6374,0.2276,0.74
1.540792,-0.0577,1.1696,-0.0690,1.17
1.588185,-0.0324,1.0589,-0.1201,1.07
1.642156,0.1398,0.7739,0.1959,0.81
1.689572,0.0991,0.8792,0.1385,0.90
1.739901,0.0521,0.9486,0.1405,0.96
1.787881,0.0845,1.0337,0.2031,1.06
1.841839,0.0515,1.1455,0.2274,1.17
1.887650,0.0536,1.1056,0.2857,1.14
1.938190,0.1270,1.3771,0.1229,1.39
1.986636,0.1600,1.2602,-0.3512,1.32
2.038128,-0.1058,0.5176,-0.1460,0.55
2.086614,0.0013,0.7102,0.0690,0.71
2.140021,0.2980,1.1785,-0.1339,1.22
