2.774547,-0.3235,-0.2567,0.1447,0.44,normal
2.825727,-0.3033,-0.7003,0.2757,0.81,normal
2.874668,-0.5362,-1.277,0.5913,1.51,normal
2.924582,-0.2816,-1.0042,0.1728,1.06,normal
2.974802,-0.104,-0.9646,0.1028,0.98,normal
3.026736,-0.0905,-1.001,0.0963,1.01,normal
3.073822,-0.1817,-0.9688,0.1251,0.99,normal
3.123956,-0.2638,-1.0386,0.1674,1.08,normal
3.174587,-0.3269,-0.9041,-0.387,1.04,normal
3.225137,-0.4744,-1.2394,0.2378,1.35,normal
3.274555,-0.0208,-1.7618,-0.7222,1.9,normal
3.323802,0.1081,-1.6418,0.537,1.73,normal
3.374738,-0.9109,-1.7165,0.484,2,normal
3.430061,-0.6135,-0.8346,1.2359,1.61,normal
3.482907,-0.4584,-0.6745,0.0273,0.82,normal
3.524498,-0.3815,-0.8679,0.5118,1.08,normal
3.582082,-0.3545,-0.4656,0.3463,0.68,normal
3.626863,-0.5977,-0.2028,0.2559,0.68,normal
3.68222,-0.38,-0.2317,-0.078,0.45,normal
3.726512,-0.4323,-1.0495,-0.9862,1.5,normal
3.782473,0.2708,-2.0244,-0.9676,2.26,normal
3.83108,-0.3463,-0.6893,-0.0192,0.77,normal
3.882369,-1.439,-1.6119,1.1944,2.47,normal
3.93157,-0.5892,-0.6382,0.1093,0.88,normal
3.982783,-0.124,-0.3456,0.1308,0.39,normal
4.033087,-0.4053,-1.1042,0.3698,1.23,normal
4.082781,-0.2569,-1.1145,0.4958,1.25,normal
4.13281,-0.1973,-0.8557,0.1699,0.89,normal
4.183394,-0.1828,-0.969,0.2085,1.01,normal
4.229785,-0.2395,-1.0307,0.1838,1.07,normal
4.282303,-0.2679,-1.0741,0.1521,1.12,normal
4.331876,-0.339,-0.9236,-0.396,1.06,normal
4.382476,-0.2899,-1.0618,0.3749,1.16,normal
4.433165,-0.0394,-1.5185,-1.2181,1.95,normal
4.482025,-0.0859,-1.4709,-0.2071,1.49,normal
4.535156,-0.3272,-1.3501,0.3409,1.43,normal
4.583626,-1.4896,-2.0651,0.7999,2.67,normal
4.641211,-1.0325,-0.169,-1.3435,1.7,normal
4.682427,-0.4813,-0.5578,0.3277,0.81,normal
4.733657,-0.2248,-0.7203,0.2406,0.79,normal
4.783055,-0.3195,-0.4792,0.228,0.62,normal
4.832244,-0.4455,-0.163,0.2057,0.52,normal
4.882165,-0.3854,-0.5991,-0.1288,0.72,normal
4.933353,-0.0038,-2.0246,-1.7562,2.68,normal
4.982362,-0.6375,-1.2528,-0.344,1.45,normal
5.03552,-1.2611,-1.5296,0.4534,2.03,normal
5.09121,-0.4922,-0.2017,0.2324,0.58,normal
5.135345,-0.3055,-0.3254,0.1596,0.47,normal
5.182821,-0.7167,-1.0804,0.3582,1.35,normal
5.235937,-0.4106,-1.005,0.6928,1.29,normal
5.290862,-0.121,-1.0253,0.3228,1.08,normal
5.342536,0.0367,-1.1051,0.1446,1.12,normal
5.391785,0.0314,-1.1146,0.1641,1.13,normal
5.441159,-0.0883,-1.1722,0.093,1.18,normal
5.490553,-0.2991,-1.1573,-0.3974,1.26,normal
5.54324,-0.4541,-1.1557,-0.6186,1.39,normal
5.592383,-0.2149,-1.7617,-0.354,1.81,normal
5.640155,-0.0512,-0.9668,0.0602,0.97,normal
5.690546,-0.3458,-1.1091,0.1664,1.17,normal
5.739997,-1.2685,-1.8577,0.2799,2.27,normal
5.790097,-0.9804,-0.3708,-0.0353,1.05,normal
5.840121,-0.3201,-0.625,0.3726,0.79,normal
5.891528,-0.3103,-0.7116,0.2039,0.8,normal
5.940548,-0.4407,-0.3328,0.1478,0.57,normal
5.99107,-0.534,-0.2339,-0.0217,0.58,normal
6.040739,-0.5702,-1.2043,-0.7749,1.54,normal
6.090343,0.393,-1.8381,-1.2178,2.24,normal
6.141475,-0.5131,-1.232,-0.0331,1.33,normal
6.190541,-0.8175,-1.0037,0.6939,1.47,normal
6.243313,-0.384,-0.3372,0.1414,0.53,normal
6.290645,-0.4385,-0.6166,0.1336,0.77,normal
6.340756,-0.4404,-1.0713,0.439,1.24,normal
6.390666,-0.2924,-0.8968,0.2772,0.98,normal
6.448207,-0.2163,-0.9204,0.1275,0.95,normal
6.498806,-0.1902,-0.9954,0.0795,1.02,normal
6.549038,-0.2221,-1.0486,0.1077,1.08,normal
6.592633,-0.268,-1.1187,0.1065,1.16,normal
6.648463,-0.5022,-1.0712,-0.8322,1.45,normal
6.699076,-0.4009,-1.0452,-0.184,1.13,normal
6.747011,-0.1884,-1.6371,-0.6961,1.79,normal
6.798216,0.0121,-1.264,0.3743,1.32,normal
6.849061,-0.6228,-1.5358,0.3804,1.7,normal
6.898203,-0.6365,-1.5863,0.8957,1.93,normal
6.948835,-0.8004,-0.3893,-0.6472,1.1,normal
6.996979,-0.3442,-0.8176,0.4679,1,normal
7.051617,-0.3134,-0.5221,0.318,0.69,normal
7.098758,-0.535,-0.2317,0.2807,0.65,normal
7.145955,-0.5964,-0.1873,-0.0083,0.63,normal
7.19839,-0.6959,-1.3112,-1.0526,1.82,normal
7.248169,0.1796,-1.6507,-1.021,1.95,normal
7.298678,-0.4438,-0.8753,0.1605,0.99,normal
7.349289,-1.313,-1.8347,0.7772,2.39,normal
7.399103,-0.4593,-0.3761,0.1064,0.6,normal
7.449061,-0.2261,-0.4695,0.143,0.54,normal
7.499325,-0.4388,-1.1195,0.2866,1.24,normal
7.551093,-0.1344,-1.0286,0.428,1.12,normal
7.599515,-0.1865,-0.9139,0.1356,0.94,normal
7.648663,-0.2179,-0.9388,0.0356,0.96,normal
7.698663,-0.3097,-0.966,0.1177,1.02,normal
7.753416,-0.3855,-1.0854,0.1555,1.16,normal
7.799593,-0.383,-1.0262,0.1275,1.1,normal
7.849708,-0.4768,-0.9741,-1.0169,1.49,normal
7.898998,-0.3059,-1.6624,-0.4323,1.74,normal
7.95939,0.0565,-1.3853,0.4136,1.45,normal
7.999511,-0.2585,-1.4655,0.4067,1.54,normal
8.056646,-0.6884,-1.6143,0.7868,1.92,normal
8.106961,-0.5864,-0.4844,-0.8103,1.11,normal
8.149849,-0.4626,-0.7677,0.3672,0.97,normal
8.207148,-0.3861,-0.6143,0.3555,0.81,normal
8.253641,-0.5212,-0.323,0.3247,0.69,normal
8.306704,-0.6801,-0.1364,0.142,0.71,normal
8.357361,-0.7069,-0.9768,-0.9817,1.55,normal
8.406561,0,-1.7437,-1.2581,2.15,normal
8.457028,-0.4734,-1.0437,-0.1192,1.15,normal
8.507675,-0.9155,-1.3781,0.5486,1.74,normal
8.557023,-0.4864,-0.4813,0.1193,0.69,normal
8.606899,-0.2771,-0.5092,0.1174,0.59,normal
8.656841,-0.4253,-1.0137,0.2477,1.13,normal
8.706497,-0.2501,-1.0122,0.3086,1.09,normal
8.756333,-0.1978,-0.9158,0.1911,0.96,normal
8.806737,-0.2383,-0.9599,0.0388,0.99,normal
8.856962,-0.3021,-0.9265,0.0609,0.98,normal
8.908405,-0.3492,-0.9777,0.1387,1.05,normal
8.957034,-0.4307,-1.056,0.1485,1.15,normal
9.007083,-0.3698,-1.013,0.0809,1.08,normal
9.056757,-0.3363,-1.5338,-0.6626,1.7,normal
9.107218,0.0486,-1.427,-0.5297,1.52,normal
9.159324,-0.1417,-1.4615,0.3901,1.52,normal
9.206614,-0.9173,-1.6515,0.5336,1.96,normal
9.261049,-0.524,-0.7196,0.666,1.11,normal
9.307915,-0.3584,-0.7492,0.2311,0.86,normal
9.356763,-0.1663,-0.8854,0.489,1.03,normal
9.406914,-0.4172,-0.4577,0.3927,0.73,normal
9.465097,-0.5997,-0.067,0.2274,0.64,normal
9.507083,-0.7471,-0.3002,-0.2179,0.83,normal
9.55745,-0.7922,-2.0608,-1.3817,2.6,normal
9.607626,0.0913,-0.7787,-0.0825,0.79,normal
9.665325,-1.1719,-1.4657,0.629,1.98,normal
9.716224,-0.5281,-0.5677,0.0819,0.78,normal
9.759276,-0.2379,-0.3889,0.113,0.47,normal
9.81561,-0.3153,-0.9551,0.2323,1.03,normal
9.85906,-0.1442,-1.0284,0.4534,1.13,normal
9.915615,-0.1906,-0.9695,0.2084,1.01,normal
9.964721,-0.2143,-0.8893,0.0067,0.91,normal
10.015577,-0.3249,-0.8832,0.0463,0.94,normal
10.061451,-0.4228,-1.0682,0.1606,1.16,normal
10.11476,-0.4476,-1.0172,0.1578,1.12,normal
10.16595,-0.3217,-1.1283,-1.0218,1.56,normal
10.215466,-0.3404,-1.5919,0.0356,1.63,normal
10.265952,0.0357,-1.4585,0.0471,1.46,normal
10.314726,-0.5186,-1.7582,0.4421,1.89,normal
10.365335,-0.7493,-1.6159,1.0068,2.05,normal
10.415854,-0.5976,-0.4212,-1.4125,1.59,normal
10.4626,-0.4309,-0.7756,0.4289,0.99,normal
10.515184,-0.2683,-0.5753,0.4372,0.77,normal
10.564686,-0.5127,-0.2342,0.394,0.69,normal
10.615174,-0.5449,-0.061,0.1986,0.58,normal
10.664249,-0.7299,-0.8209,-1.6732,2,normal
10.715013,-0.0344,-2.091,-1.2948,2.46,normal
10.76534,-0.1195,-0.6408,0.0229,0.65,normal
10.814507,-1.093,-1.4202,0.567,1.88,normal
10.864663,-0.6552,-0.6392,0.0981,0.92,normal
10.914463,-0.2294,-0.4955,0.1696,0.57,normal
10.964759,-0.2395,-1.0657,0.3684,1.15,normal
11.014322,-0.1309,-0.9891,0.2244,1.02,normal
11.067305,-0.1328,-0.9046,0.1307,0.92,normal
11.117443,-0.2595,-0.9346,0.0822,0.97,normal
11.16568,-0.3203,-0.842,0.0934,0.91,normal
11.215822,-0.3753,-1.0244,0.1622,1.1,normal
11.273015,-0.3799,-0.9801,0.1044,1.06,normal
11.315493,-0.2751,-1.2087,-1.0443,1.62,normal
11.37316,-0.0046,-1.7172,-0.3897,1.76,normal
11.422757,0.0505,-1.4951,0.1344,1.5,normal
11.466448,-0.7089,-1.5453,0.449,1.76,normal
11.522941,-0.8739,-1.571,1.1246,2.12,normal
11.574587,-0.4303,-0.3422,-0.7249,0.91,normal
11.624756,-0.1991,-0.9375,0.4402,1.05,normal
11.673138,-0.2783,-0.6605,0.4015,0.82,normal
11.723055,-0.441,-0.2716,0.3276,0.61,normal
11.773463,-0.5797,-0.0913,0.0977,0.59,normal
11.823063,-0.6756,-0.8426,-1.0261,1.49,normal
11.874031,-0.1075,-1.5107,-1.4426,2.09,normal
11.923647,-0.448,-0.8055,0.0174,0.92,normal
11.973475,-1.4476,-2.1993,0.5776,2.7,normal
12.023571,-0.415,-0.3838,-0.0562,0.57,normal
12.07268,-0.1255,-0.3941,0.0993,0.43,normal
12.123008,-0.2718,-1.1205,0.3669,1.21,normal
12.173526,-0.0472,-1.1613,0.6061,1.31,normal
12.223739,-0.1713,-0.718,0.1084,0.75,normal
12.276804,-0.3532,-1.0619,-0.0324,1.12,normal
12.322985,-0.4086,-0.9739,-0.0515,1.06,normal
12.373795,-0.6605,-0.9448,-0.2758,1.19,normal
12.422981,-0.514,-0.9184,-0.0388,1.05,normal
12.473542,-0.336,-0.9708,0.0755,1.03,normal
12.52315,-0.0619,-1.4959,-0.4392,1.56,normal
12.573387,0.2631,-1.7852,-0.6493,1.92,normal
12.623008,-0.1005,-1.4383,0.4691,1.52,normal
12.673236,-0.9001,-1.4311,0.3392,1.72,normal
12.723607,-0.3854,-1.0923,0.9276,1.48,normal
12.772988,-0.0244,-0.8822,0.2809,0.93,normal
12.830988,-0.3983,-1.0488,0.617,1.28,normal
12.873578,-0.5434,-0.5227,0.5259,0.92,normal
12.925605,-0.676,-0.2045,0.3436,0.79,normal
12.975314,-1.1577,-0.1998,-0.3008,1.21,normal
13.031657,-0.8342,-1.1691,-1.111,1.82,normal
13.076301,0.2606,-0.9054,-0.2374,0.97,normal
13.131629,-0.6404,-1.0276,0.3552,1.26,normal
13.180191,-0.7082,-1.6265,0.4212,1.82,normal
13.231196,-0.4141,-0.5267,0.0748,0.67,normal
13.276321,-0.2053,-0.6128,0.0911,0.65,normal
13.331017,-0.3169,-1.1392,0.2504,1.21,normal
13.382099,-0.2272,-0.9258,0.2561,0.99,normal
13.431931,-0.4212,-0.8573,-0.006,0.96,normal
13.477411,-0.3305,-0.7653,-0.0082,0.83,normal
13.531215,-0.4609,-0.818,0.1734,0.95,normal
13.582415,-0.5079,-0.9469,0.2133,1.1,normal
13.632004,-0.4227,-0.8367,0.1779,0.95,normal
13.681487,-0.3528,-1.0154,0.1492,1.09,normal
13.732157,-0.1397,-2.1667,-2.5243,3.33,normal
13.782388,-0.0935,-1.5369,0.2164,1.55,normal
13.832134,-0.7714,-1.4068,0.7272,1.76,normal
13.88131,-0.7413,-1.3755,0.9588,1.83,normal
13.931692,-0.1297,-0.6791,-0.4339,0.82,normal
13.981375,-0.2494,-1.1217,0.4232,1.22,normal
14.031555,-0.5355,-0.6983,0.3987,0.97,normal
14.081382,-0.5664,-0.2171,0.3279,0.69,normal
14.131187,-0.7271,-0.0456,0.0792,0.73,normal
14.182291,-0.6468,-0.6814,-0.6113,1.12,normal
14.231418,-0.3934,-1.6368,-1.067,1.99,normal
14.282781,-0.2843,-0.8698,-0.344,0.98,normal
14.330895,-0.6087,-0.9793,0.1894,1.17,normal
14.381923,-1.2859,-1.1965,0.6315,1.87,normal
14.431573,-0.2348,-0.412,0.1388,0.49,normal
14.481731,-0.361,-0.7135,0.1376,0.81,normal
14.532101,-0.4722,-1.0248,0.3024,1.17,normal
14.584701,-0.2165,-1.0269,0.4322,1.13,normal
14.641066,-0.0928,-0.9547,0.1024,0.96,normal
14.688271,-0.0899,-0.9425,0.0269,0.95,normal
14.739351,-0.1792,-1.0992,0.0888,1.12,normal
14.78934,-0.2115,-1.088,0.111,1.11,normal
14.839686,-0.3273,-1.0872,-0.4899,1.24,normal
14.890204,-0.1406,-1.3687,-0.3884,1.43,normal
14.939796,0.1872,-1.4925,-0.143,1.51,normal
14.990519,-0.3073,-1.4412,0.2864,1.5,normal
15.03949,-1.5742,-2.0874,0.3947,2.64,normal
15.09109,-1.0826,-0.5156,-0.1638,1.21,normal
15.14041,-0.4714,-0.8128,0.2601,0.97,normal
15.184644,-0.4049,-0.5624,0.3127,0.76,normal
15.240728,-0.3764,-0.1531,0.3273,0.52,normal
15.289085,-0.3772,-0.0299,0.286,0.47,normal
15.340601,-0.3736,-0.4422,-0.3045,0.65,normal
15.389495,-0.5409,-2.781,-1.9903,3.46,normal
15.440917,-0.137,-1.0158,-0.0783,1.03,normal
15.494593,-0.6445,-1.5584,0.5855,1.79,normal
15.539333,-0.7448,-0.6768,0.1445,1.02,normal
15.590929,-0.2168,-0.3506,0.1724,0.45,normal
15.639954,-0.3917,-0.7815,0.4063,0.96,normal
15.690115,-0.4455,-1.1976,0.2993,1.31,normal
15.739847,-0.2353,-1.0078,0.1942,1.05,normal
15.790342,-0.172,-0.9334,0.0297,0.95,normal
15.839817,-0.1286,-0.9759,-0.0477,0.99,normal
