0.761059,-0.5877,-0.1275,0.8569,1.05,abnormal
0.811256,-1.1009,-0.1177,1.1962,1.63,abnormal
0.861257,-1.2276,-0.0571,0.7492,1.44,abnormal
0.911402,-1.0173,0.0551,0.6622,1.22,abnormal
0.969218,-0.9016,-0.0157,0.4579,1.01,abnormal
1.011022,-0.8789,0.0154,0.4949,1.01,abnormal
1.071633,-0.8002,0.009,0.4681,0.93,abnormal
1.119562,-0.9139,0.0291,0.6034,1.1,abnormal
1.168825,-0.9808,-0.0938,0.5856,1.15,abnormal
1.217293,-0.9989,-0.1667,0.6636,1.21,abnormal
1.269166,-0.7325,-0.2829,0.8042,1.12,abnormal
1.316663,-0.683,-0.255,0.8443,1.12,abnormal
1.367142,-0.5944,-0.2085,0.7891,1.01,abnormal
1.416184,-0.5674,-0.262,0.7349,0.96,abnormal
1.469768,-0.8013,-0.3329,0.6795,1.1,abnormal
1.517926,-0.7382,-0.3858,0.5909,1.02,abnormal
1.571152,-0.6882,-0.4568,0.5388,0.99,abnormal
1.61634,-0.8145,-0.4917,0.5746,1.11,abnormal
1.666925,-0.6986,-0.4353,0.8115,1.16,abnormal
1.716481,-0.7709,-0.3275,0.8617,1.2,abnormal
1.768034,-0.7335,-0.2316,0.8547,1.15,abnormal
1.817792,-0.4206,-0.1863,0.8282,0.95,abnormal
1.867492,-0.559,-0.0905,0.7052,0.9,abnormal
1.917479,-0.5312,-0.042,0.8349,0.99,abnormal
1.966873,-1.1529,-0.116,0.4748,1.25,abnormal
2.01822,-1.147,-0.0554,0.4645,1.24,abnormal
2.067943,-1.1813,-0.1913,0.2635,1.23,abnormal
2.126164,-0.7572,-0.3219,0.2174,0.85,abnormal
2.16781,-0.5416,-0.4474,-0.1268,0.71,abnormal
2.224678,-0.9051,-0.1695,0.3424,0.98,abnormal
2.277145,-1.1725,0.019,0.1905,1.19,abnormal
2.324729,-1.2705,-0.067,-0.3985,1.33,abnormal
2.375634,-0.3538,0.1295,0.0319,0.38,abnormal
2.418189,-0.8336,0.7175,0.2989,1.14,abnormal
2.478704,-0.5743,0.6669,0.2647,0.92,abnormal
2.519267,-0.3697,0.4305,0.226,0.61,abnormal
2.577134,-1.6159,-0.4521,-0.978,1.94,abnormal
2.624419,-0.9149,-0.2058,0.286,0.98,abnormal
2.674736,-1.6644,-0.478,0.0722,1.73,abnormal
2.725004,-1.228,-0.3665,-0.1959,1.3,abnormal
2.780153,-1.5029,-0.0935,-0.3898,1.56,abnormal
2.826183,-0.7316,-0.0205,0.2383,0.77,abnormal
2.877178,-0.1337,-0.3943,-0.033,0.42,abnormal
2.925241,-0.7202,-0.4794,-0.3821,0.95,abnormal
2.976822,-0.6809,-0.4787,0.6143,1.03,abnormal
3.025724,-0.4773,-0.7402,0.7399,1.15,abnormal
3.077745,-0.4346,-1.1526,0.4937,1.33,abnormal
3.125462,-1.3821,-0.8996,0.0362,1.65,abnormal
3.177291,-0.0494,-0.4864,-0.3655,0.61,abnormal
3.228345,-0.1998,-1.0931,0.2915,1.15,abnormal
3.277132,0.0451,-0.9441,0.6924,1.17,abnormal
3.324336,-0.3485,-0.44,0.3816,0.68,abnormal
3.374661,-0.4182,-0.6985,0.5695,0.99,abnormal
3.42731,-0.2573,-1.0153,0.7335,1.28,abnormal
3.476131,-0.1495,-1.2482,-0.1396,1.26,abnormal
3.525227,-0.5268,-0.6844,-0.2563,0.9,abnormal
3.577317,-0.2293,-1.2973,-0.3897,1.37,abnormal
3.625862,-0.1258,-1.2587,0.0776,1.27,abnormal
3.677604,-0.2382,-1.1026,0.2766,1.16,abnormal
3.726948,0.0355,-0.9967,-0.0201,1,abnormal
3.775296,0.7988,-0.807,-0.1335,1.14,abnormal
3.824348,0.695,-0.48,0.5377,1,abnormal
3.875162,0.408,-0.9327,0.1437,1.03,abnormal
3.924763,0.1935,-0.8758,-0.0953,0.9,abnormal
3.975067,-0.4182,-1.1507,0.3031,1.26,abnormal
4.024795,-0.8471,-1.1661,0.025,1.44,abnormal
4.076318,-0.8741,-0.61,0.4604,1.16,abnormal
4.125282,0.1428,-1.7219,0.7973,1.9,abnormal
4.186531,0.4139,-1.9248,0.3019,1.99,abnormal
4.225484,-0.08,-0.9043,0.2896,0.95,abnormal
4.285772,-0.3265,-0.5587,0.0031,0.65,abnormal
4.326388,-0.3156,-0.4632,0.0408,0.56,abnormal
4.387409,0.0407,-0.4638,0.0066,0.47,abnormal
4.433998,-0.3042,-1.1511,0.2207,1.21,abnormal
4.485569,-0.2986,-1.3416,-0.214,1.39,abnormal
4.534116,-0.4231,-0.6889,-0.0466,0.81,abnormal
4.586479,-0.2108,-1.189,-0.2344,1.23,abnormal
4.633751,-0.1475,-1.3707,-0.1836,1.39,abnormal
4.683811,-0.14,-1.1874,0.0428,1.2,abnormal
4.733168,-0.1648,-0.9477,0.0458,0.96,abnormal
4.78544,-0.4272,-0.5854,0.4256,0.84,abnormal
4.833275,-0.4797,-0.2248,0.4041,0.67,abnormal
4.883395,-0.3407,-0.3802,0.3454,0.62,abnormal
4.933405,-0.07,-1.8652,0.1773,1.87,abnormal
4.983336,0.2432,-2.206,0.8229,2.37,abnormal
5.033668,-0.3918,-0.9316,0.4538,1.11,abnormal
5.082896,-0.8032,-0.6558,0.968,1.42,abnormal
5.133194,-0.121,-0.8369,0.2208,0.87,abnormal
5.187049,0.2843,-0.6406,0.0008,0.7,abnormal
5.23318,0.0148,-0.4717,-0.0161,0.47,abnormal
5.28248,-0.4005,-1.3989,-0.0985,1.46,abnormal
5.332878,-0.5469,-1.1991,-0.2503,1.34,abnormal
5.383304,-0.4507,-0.7447,0.0299,0.87,abnormal
5.433513,0.0429,-1.1121,-0.1105,1.12,abnormal
5.4834,0.0703,-1.1735,-0.1545,1.19,abnormal
5.533149,-0.0192,-0.9865,-0.082,0.99,abnormal
5.583899,-0.2311,-0.9357,-0.0786,0.97,abnormal
5.633144,-0.3807,-1.0484,-0.1204,1.12,abnormal
5.68442,-0.4436,-0.8772,-0.0532,0.98,abnormal
5.733859,-0.3686,-0.8698,0.3075,0.99,abnormal
5.793101,-0.43,-0.9421,0.5856,1.19,abnormal
5.834316,-0.3984,-0.943,0.3463,1.08,abnormal
5.8912,-0.1727,-1.328,0.0935,1.34,abnormal
5.941794,-0.1707,-1.2347,0.2149,1.26,abnormal
5.994074,-0.3169,-0.7125,0.2565,0.82,abnormal
6.042645,-0.0182,-0.8476,0.1392,0.86,abnormal
6.091963,0.0669,-0.8142,-0.0614,0.82,abnormal
6.140933,-0.0093,-0.7112,0.0351,0.71,abnormal
6.191566,-0.0288,-0.6004,0.0624,0.6,abnormal
6.242092,0.2389,-0.4403,0.5078,0.71,abnormal
6.292648,-0.6013,-2.4186,-0.0684,2.49,abnormal
6.342154,-0.3898,-1.338,0.5482,1.5,abnormal
6.393884,0.0559,-0.8743,-0.2077,0.9,abnormal
6.441279,0.0737,-1.05,-0.445,1.14,abnormal
6.493366,-0.0758,-1.027,-0.229,1.05,abnormal
6.541022,-0.2258,-0.8891,0.0207,0.92,abnormal
6.590933,-0.4479,-1.1859,-0.209,1.28,abnormal
6.641222,-0.8179,-1.0197,0.6079,1.44,abnormal
6.69658,-1.0187,-0.5757,0.8813,1.46,abnormal
6.741779,-0.9304,-0.7858,0.2185,1.24,abnormal
6.791752,-0.6951,-0.9764,0.0096,1.2,abnormal
6.841662,-0.3116,-1.6614,-0.3148,1.72,abnormal
6.890895,0.144,-1.8909,-0.6113,1.99,abnormal
6.941647,0.3133,-0.9417,0.1243,1,abnormal
6.992598,0.0542,-0.8242,0.5711,1,abnormal
7.041485,0.0292,-0.6268,0.01,0.63,abnormal
7.091248,-0.087,-0.453,0.0534,0.46,abnormal
7.141404,-0.4889,-1.1832,0.4038,1.34,abnormal
7.192113,-0.4064,-1.4632,-0.0521,1.52,abnormal
7.24189,-0.3683,-0.682,-0.1301,0.79,abnormal
7.301164,-0.0779,-1.0804,-0.4708,1.18,abnormal
7.34115,-0.0048,-1.4533,-0.4117,1.51,abnormal
7.402166,-0.1666,-1.0518,0.1433,1.07,abnormal
7.442934,-0.2981,-1.0284,0.0462,1.07,abnormal
7.502401,-0.5426,-0.9011,0.2323,1.08,abnormal
7.549812,-0.5457,-0.6923,0.2304,0.91,abnormal
7.602851,-0.3847,-0.7172,0.4916,0.95,abnormal
7.64914,-0.4013,-0.9765,0.5267,1.18,abnormal
7.699028,-0.1588,-1.3212,0.1892,1.34,abnormal
7.749466,0.0341,-1.7628,-0.0457,1.76,abnormal
7.804196,-0.085,-0.9046,0.0403,0.91,abnormal
7.850131,0.0561,-0.8935,0.0342,0.9,abnormal
7.901095,0.1227,-0.6254,0.1928,0.67,abnormal
7.949935,0.0933,-0.3608,0.1866,0.42,abnormal
8.002942,0.081,-0.3547,0.2143,0.42,abnormal
