
time,ax,ay,az,wx,wy,wz,
0.020825,0.0000,0.0000,0.0000,-0.1055,-0.4210,-0.1946,
0.021216,0.0000,0.0000,0.0000,-0.1055,-0.4210,-0.1946,
0.031869,0.0000,0.0000,0.0000,-0.0131,-0.3005,-0.1310,
0.084202,0.0000,0.0000,0.0000,-0.0131,-0.3005,-0.1310,
0.096877,0.0000,0.0000,0.0000,0.0176,-0.1159,0.0266,
0.150921,0.0000,0.0000,0.0000,0.0176,-0.1159,0.0266,
0.161316,0.0000,0.0000,0.0000,-0.0160,-0.0139,0.0388,
0.215994,0.0000,0.0000,0.0000,-0.0160,-0.0139,0.0388,
0.227672,0.0000,0.0000,0.0000,-0.0447,0.0017,-0.0099,
0.280935,0.0000,0.0000,0.0000,-0.0447,0.0017,-0.0099,
0.292681,0.0000,0.0000,0.0000,-0.0452,-0.0273,0.0081,
0.347170,0.0000,0.0000,0.0000,-0.0452,-0.0273,0.0081,
0.358734,0.0000,0.0000,0.0000,-0.0735,-0.0307,0.0066,
0.412713,0.0000,0.0000,0.0000,-0.0735,-0.0307,0.0066,
0.423666,0.0000,0.0000,0.0000,-0.1860,-0.0901,-0.0571,
0.477442,0.0000,0.0000,0.0000,-0.1860,-0.0901,-0.0571,
0.478175,0.1136,-0.4882,-0.0738,-0.1860,-0.0901,-0.0571,
0.489316,0.1136,-0.4882,-0.0738,-0.2990,-0.2540,-0.0935,
0.542792,0.1136,-0.4882,-0.0738,-0.2990,-0.2540,-0.0935,
0.544031,0.8298,-1.3496,-0.1347,-0.2990,-0.2540,-0.0935,
0.554936,0.8298,-1.3496,-0.1347,-0.9320,-0.6831,-0.2201,
0.608055,0.8298,-1.3496,-0.1347,-0.9320,-0.6831,-0.2201,
0.609330,0.7678,-0.5948,0.2460,-0.9320,-0.6831,-0.2201,
0.620340,0.7678,-0.5948,0.2460,-1.8039,-1.0736,-0.5525,
0.673620,0.7678,-0.5948,0.2460,-1.8039,-1.0736,-0.5525,
0.674750,-1.0687,2.4035,1.2009,-1.8039,-1.0736,-0.5525,
0.686162,-1.0687,2.4035,1.2009,-0.6971,-0.3181,-0.3801,
0.751947,-1.0687,2.4035,1.2009,-0.3610,0.2784,-0.2949,
0.788462,-1.0687,2.4035,1.2009,-0.3610,0.2784,-0.2949,
0.789792,0.7159,-0.8466,-1.1125,-0.3610,0.2784,-0.2949,
0.805031,0.7159,-0.8466,-1.1125,-0.3610,0.2784,-0.2949,
0.816068,0.7159,-0.8466,-1.1125,0.1381,0.0139,-0.2830,
0.870593,0.7159,-0.8466,-1.1125,0.1381,0.0139,-0.2830,
0.871387,0.3873,0.0271,-0.8347,0.1381,0.0139,-0.2830,
0.882157,0.3873,0.0271,-0.8347,-0.0515,0.2511,0.0841,
0.937284,0.3873,0.0271,-0.8347,-0.0515,0.2511,0.0841,
0.938511,-0.3146,0.1467,0.7633,-0.0515,0.2511,0.0841,
0.947651,-0.3146,0.1467,0.7633,0.5243,-0.9467,0.8946,
1.001703,-0.3146,0.1467,0.7633,0.5243,-0.9467,0.8946,
1.003355,-1.2559,-0.4764,1.3249,0.5243,-0.9467,0.8946,
1.012674,-1.2559,-0.4764,1.3249,0.6547,1.9623,-0.0205,
1.066656,-1.2559,-0.4764,1.3249,0.6547,1.9623,-0.0205,
1.067830,-0.4219,-0.8276,1.1817,0.6547,1.9623,-0.0205,
1.078500,-0.4219,-0.8276,1.1817,-0.2607,-0.4517,-0.8873,
1.132133,-0.4219,-0.8276,1.1817,-0.2607,-0.4517,-0.8873,
1.133609,0.2246,-1.0126,-0.1696,-0.2607,-0.4517,-0.8873,
1.143942,0.2246,-1.0126,-0.1696,0.0562,-0.3259,-0.9810,
1.198091,0.2246,-1.0126,-0.1696,0.0562,-0.3259,-0.9810,
1.199449,0.1666,0.0966,0.9634,0.0562,-0.3259,-0.9810,
1.209087,0.1666,0.0966,0.9634,0.5458,0.8980,-0.9980,
1.262311,0.1666,0.0966,0.9634,0.5458,0.8980,-0.9980,
1.263117,-0.4090,-0.6773,0.7704,0.5458,0.8980,-0.9980,
1.274998,-0.4090,-0.6773,0.7704,0.0822,-1.5162,-0.6338,
1.328566,-0.4090,-0.6773,0.7704,0.0822,-1.5162,-0.6338,
1.329646,-0.3770,-0.8902,0.0534,0.0822,-1.5162,-0.6338,
1.339911,-0.3770,-0.8902,0.0534,0.2622,-1.3755,-0.6154,
1.395034,-0.3770,-0.8902,0.0534,0.2622,-1.3755,-0.6154,
1.397253,0.3545,-1.1265,1.1718,0.2622,-1.3755,-0.6154,
1.406707,0.3545,-1.1265,1.1718,0.3566,-1.3491,-0.4165,
1.459757,0.3545,-1.1265,1.1718,0.3566,-1.3491,-0.4165,
1.461382,0.0596,-0.4612,-0.2761,0.3566,-1.3491,-0.4165,
1.471743,0.0596,-0.4612,-0.2761,0.1695,-1.1956,-0.0220,
1.524727,0.0596,-0.4612,-0.2761,0.1695,-1.1956,-0.0220,
1.525895,0.3468,-0.3577,0.9433,0.1695,-1.1956,-0.0220,
1.537184,0.3468,-0.3577,0.9433,0.0644,-0.9219,0.3493,
1.591373,0.3468,-0.3577,0.9433,0.0644,-0.9219,0.3493,
1.592226,-0.3931,0.1097,2.2514,0.0644,-0.9219,0.3493,
1.603489,-0.3931,0.1097,2.2514,0.3474,-0.2892,0.2668,
1.656004,-0.3931,0.1097,2.2514,0.3474,-0.2892,0.2668,
1.658028,-0.0208,-0.8325,1.7764,0.3474,-0.2892,0.2668,
1.666849,-0.0208,-0.8325,1.7764,0.2239,-1.7995,0.4261,
1.721247,-0.0208,-0.8325,1.7764,0.2239,-1.7995,0.4261,
1.722076,-0.2642,-0.1291,-1.0420,0.2239,-1.7995,0.4261,
1.732735,-0.2642,-0.1291,-1.0420,0.1483,-1.9798,0.0551,
1.787380,-0.2642,-0.1291,-1.0420,0.1483,-1.9798,0.0551,
1.788779,-0.0517,1.3747,0.1984,0.1483,-1.9798,0.0551,
1.798722,-0.0517,1.3747,0.1984,0.2813,-1.6921,0.3752,
1.853592,-0.0517,1.3747,0.1984,0.2813,-1.6921,0.3752,
1.854505,0.1600,0.2685,0.3044,0.2813,-1.6921,0.3752,
1.863521,0.1600,0.2685,0.3044,0.4737,-2.3915,0.5722,
1.917939,0.1600,0.2685,0.3044,0.4737,-2.3915,0.5722,
1.919115,0.0248,0.0363,-0.7490,0.4737,-2.3915,0.5722,
1.930101,0.0248,0.0363,-0.7490,0.5244,-1.1800,0.2447,
1.982858,0.0248,0.0363,-0.7490,0.5244,-1.1800,0.2447,
1.984124,0.4152,-0.6728,0.6666,0.5244,-1.1800,0.2447,
1.995585,0.4152,-0.6728,0.6666,0.5124,-0.7931,0.0930,
2.049121,0.4152,-0.6728,0.6666,0.5124,-0.7931,0.0930,
2.050701,0.4893,-0.8090,0.7487,0.5124,-0.7931,0.0930,
2.061094,0.4893,-0.8090,0.7487,0.3829,-1.0988,0.0147,
2.113576,0.4893,-0.8090,0.7487,0.3829,-1.0988,0.0147,
2.114459,0.5022,-1.0171,1.1181,0.3829,-1.0988,0.0147,
2.125429,0.5022,-1.0171,1.1181,0.4693,-1.0377,-0.1701,
2.179866,0.5022,-1.0171,1.1181,0.4693,-1.0377,-0.1701,
2.181077,0.0590,-0.5213,1.8986,0.4693,-1.0377,-0.1701,
2.191256,0.0590,-0.5213,1.8986,0.6733,-1.3664,-0.0664,
2.245662,0.0590,-0.5213,1.8986,0.6733,-1.3664,-0.0664,
2.247540,0.5198,-1.4082,1.6044,0.6733,-1.3664,-0.0664,
2.256355,0.5198,-1.4082,1.6044,0.7051,-1.4723,-0.3487,
2.313152,0.5198,-1.4082,1.6044,0.7051,-1.4723,-0.3487,
2.314100,0.9755,-0.3405,0.7418,0.7051,-1.4723,-0.3487,
2.322519,0.9755,-0.3405,0.7418,-0.0131,-0.9467,-0.3916,
2.377097,0.9755,-0.3405,0.7418,-0.0131,-0.9467,-0.3916,
2.378464,2.3472,4.0242,-1.2825,-0.0131,-0.9467,-0.3916,
2.388141,2.3472,4.0242,-1.2825,-0.9792,-0.5391,0.6582,
2.441906,2.3472,4.0242,-1.2825,-0.9792,-0.5391,0.6582,
2.442815,0.1664,1.2798,-0.4196,-0.9792,-0.5391,0.6582,
2.453207,0.1664,1.2798,-0.4196,-2.2911,-1.0721,-0.0163,
2.507281,0.1664,1.2798,-0.4196,-2.2911,-1.0721,-0.0163,
2.508165,-0.3586,0.8089,-0.3184,-2.2911,-1.0721,-0.0163,
2.519008,-0.3586,0.8089,-0.3184,-0.9896,-0.0379,0.2422,
2.572825,-0.3586,0.8089,-0.3184,-0.9896,-0.0379,0.2422,
2.574294,-0.5375,-0.1850,-1.0966,-0.9896,-0.0379,0.2422,
2.584120,-0.5375,-0.1850,-1.0966,-1.0362,0.2133,0.9158,
2.638445,-0.5375,-0.1850,-1.0966,-1.0362,0.2133,0.9158,
2.639306,-0.0273,-0.4375,-1.2163,-1.0362,0.2133,0.9158,
2.657290,-0.0273,-0.4375,-1.2163,-0.8062,-0.1640,1.1994,
2.704634,-0.0273,-0.4375,-1.2163,-0.8062,-0.1640,1.1994,
2.706242,-0.0891,-2.9232,-0.8949,-0.8062,-0.1640,1.1994,
2.715631,-0.0891,-2.9232,-0.8949,-0.8584,0.6355,0.6303,
2.769396,-0.0891,-2.9232,-0.8949,-0.8584,0.6355,0.6303,
2.770215,-0.4041,-2.7366,0.8969,-0.8584,0.6355,0.6303,
2.780151,-0.4041,-2.7366,0.8969,0.0263,0.2045,-0.0470,
2.835171,-0.4041,-2.7366,0.8969,0.0263,0.2045,-0.0470,
2.836045,0.2736,-2.2554,0.5885,0.0263,0.2045,-0.0470,
2.845841,0.2736,-2.2554,0.5885,1.1310,0.2462,-0.6428,
2.899675,0.2736,-2.2554,0.5885,1.1310,0.2462,-0.6428,
2.901202,1.0319,4.5572,-0.5502,1.1310,0.2462,-0.6428,
2.911300,1.0319,4.5572,-0.5502,1.4803,0.1144,-0.1167,
2.965771,1.0319,4.5572,-0.5502,1.4803,0.1144,-0.1167,
2.966603,-1.3464,-0.1049,-2.4333,1.4803,0.1144,-0.1167,
2.978085,-1.3464,-0.1049,-2.4333,1.1938,-0.1516,-0.1713,
3.031800,-1.3464,-0.1049,-2.4333,1.1938,-0.1516,-0.1713,
3.032896,-0.5380,0.5467,-0.6505,1.1938,-0.1516,-0.1713,
3.042607,-0.5380,0.5467,-0.6505,-0.6212,-1.3836,-0.3367,
3.096748,-0.5380,0.5467,-0.6505,-0.6212,-1.3836,-0.3367,
3.097678,0.2983,-0.5841,0.0247,-0.6212,-1.3836,-0.3367,
3.107634,0.2983,-0.5841,0.0247,0.2847,-0.5267,0.0935,
3.161693,0.2983,-0.5841,0.0247,0.2847,-0.5267,0.0935,
3.163151,3.2529,-1.5460,-0.4226,0.2847,-0.5267,0.0935,
3.173417,3.2529,-1.5460,-0.4226,0.4177,0.3549,-0.3325,
3.227780,3.2529,-1.5460,-0.4226,0.4177,0.3549,-0.3325,
3.229295,0.8776,-1.5335,0.0017,0.4177,0.3549,-0.3325,
3.239546,0.8776,-1.5335,0.0017,0.5867,0.4907,-0.5107,
3.294173,0.8776,-1.5335,0.0017,0.5867,0.4907,-0.5107,
3.295561,1.4094,-0.9494,0.0945,0.5867,0.4907,-0.5107,
3.304723,1.4094,-0.9494,0.0945,0.7191,0.4636,-0.5736,
3.359714,1.4094,-0.9494,0.0945,0.7191,0.4636,-0.5736,
3.361623,1.1836,-1.7772,0.6862,0.7191,0.4636,-0.5736,
3.370244,1.1836,-1.7772,0.6862,0.4859,-0.6794,-0.4852,
3.424494,1.1836,-1.7772,0.6862,0.4859,-0.6794,-0.4852,
3.426510,2.0410,0.3945,-0.4233,0.4859,-0.6794,-0.4852,
3.437330,2.0410,0.3945,-0.4233,0.2257,0.2465,-0.1859,
3.489804,2.0410,0.3945,-0.4233,0.2257,0.2465,-0.1859,
3.491747,2.4298,4.9657,1.6219,0.2257,0.2465,-0.1859,
3.500918,2.4298,4.9657,1.6219,0.3293,-0.2385,0.0244,
3.556078,2.4298,4.9657,1.6219,0.3293,-0.2385,0.0244,
3.558046,-1.4446,0.6890,-0.6468,0.3293,-0.2385,0.0244,
3.566920,-1.4446,0.6890,-0.6468,-0.9123,-0.6072,-0.1758,
3.619702,-1.4446,0.6890,-0.6468,-0.9123,-0.6072,-0.1758,
3.620760,-1.2176,0.8561,-0.1782,-0.9123,-0.6072,-0.1758,
3.632655,-1.2176,0.8561,-0.1782,-1.0673,-0.3677,0.4404,
3.685890,-1.2176,0.8561,-0.1782,-1.0673,-0.3677,0.4404,
3.687631,-1.0393,-0.6477,-0.8494,-1.0673,-0.3677,0.4404,
3.698200,-1.0393,-0.6477,-0.8494,-1.2956,-0.9387,0.3745,
3.753197,-1.0393,-0.6477,-0.8494,-1.2956,-0.9387,0.3745,
3.754885,-0.5733,-0.0310,-1.2336,-1.2956,-0.9387,0.3745,
3.763058,-0.5733,-0.0310,-1.2336,-0.9421,0.2802,0.5930,
3.817985,-0.5733,-0.0310,-1.2336,-0.9421,0.2802,0.5930,
3.819654,0.0386,-1.3211,-0.5165,-0.9421,0.2802,0.5930,
3.828823,0.0386,-1.3211,-0.5165,-1.0905,-0.0296,1.1110,
3.882580,0.0386,-1.3211,-0.5165,-1.0905,-0.0296,1.1110,
3.884260,0.3998,-1.6125,-0.1697,-1.0905,-0.0296,1.1110,
3.894515,0.3998,-1.6125,-0.1697,-0.1901,0.6807,0.2998,
3.948467,0.3998,-1.6125,-0.1697,-0.1901,0.6807,0.2998,
3.950008,0.0237,-1.6484,1.1132,-0.1901,0.6807,0.2998,
3.959493,0.0237,-1.6484,1.1132,0.4323,0.2101,-0.0741,
4.015200,0.0237,-1.6484,1.1132,0.4323,0.2101,-0.0741,
4.015952,1.1348,2.2929,1.2189,0.4323,0.2101,-0.0741,
4.026645,1.1348,2.2929,1.2189,0.3299,-0.5860,0.7674,
4.079096,1.1348,2.2929,1.2189,0.3299,-0.5860,0.7674,
4.080596,0.0037,-0.2112,-0.4880,0.3299,-0.5860,0.7674,
4.092292,0.0037,-0.2112,-0.4880,1.5059,0.7285,-1.1083,
4.145707,0.0037,-0.2112,-0.4880,1.5059,0.7285,-1.1083,
4.147661,-0.2909,0.7476,-2.6523,1.5059,0.7285,-1.1083,
4.157280,-0.2909,0.7476,-2.6523,0.6706,0.3503,-0.4800,
4.211475,-0.2909,0.7476,-2.6523,0.6706,0.3503,-0.4800,
4.213752,-0.8162,-0.6204,-0.5831,0.6706,0.3503,-0.4800,
4.223439,-0.8162,-0.6204,-0.5831,0.5560,0.3838,0.0785,
4.276685,-0.8162,-0.6204,-0.5831,0.5560,0.3838,0.0785,
4.278337,0.1596,-0.4134,0.2671,0.5560,0.3838,0.0785,
4.287981,0.1596,-0.4134,0.2671,0.5699,-0.8511,-0.1555,
4.342464,0.1596,-0.4134,0.2671,0.5699,-0.8511,-0.1555,
4.344289,1.6019,-1.3785,0.5737,0.5699,-0.8511,-0.1555,
4.356013,1.6019,-1.3785,0.5737,0.4907,0.2720,-0.1709,
4.407686,1.6019,-1.3785,0.5737,0.4907,0.2720,-0.1709,
4.409486,0.6626,-1.4687,-0.2491,0.4907,0.2720,-0.1709,
4.419655,0.6626,-1.4687,-0.2491,0.7303,0.7126,-0.2340,
4.472123,0.6626,-1.4687,-0.2491,0.7303,0.7126,-0.2340,
4.473887,0.3577,-0.1726,0.3813,0.7303,0.7126,-0.2340,
4.483350,0.3577,-0.1726,0.3813,0.4090,-0.0790,-0.3676,
4.537400,0.3577,-0.1726,0.3813,0.4090,-0.0790,-0.3676,
4.538115,0.8374,-0.3442,0.6974,0.4090,-0.0790,-0.3676,
4.548937,0.8374,-0.3442,0.6974,0.1451,-1.0095,-0.5066,
4.603893,0.8374,-0.3442,0.6974,0.1451,-1.0095,-0.5066,
4.605980,0.7720,-1.7034,1.6646,0.1451,-1.0095,-0.5066,
4.615711,0.7720,-1.7034,1.6646,-0.6556,-1.9032,-0.5760,
4.670032,0.7720,-1.7034,1.6646,-0.6556,-1.9032,-0.5760,
4.671547,2.7089,5.3766,-0.8510,-0.6556,-1.9032,-0.5760,
4.678802,2.7089,5.3766,-0.8510,-0.1626,2.1527,0.9690,
4.734962,2.7089,5.3766,-0.8510,-0.1626,2.1527,0.9690,
4.736753,1.1044,1.2229,0.0779,-0.1626,2.1527,0.9690,
4.746207,1.1044,1.2229,0.0779,-0.3833,-0.5895,-0.0994,
4.800000,1.1044,1.2229,0.0779,-0.3833,-0.5895,-0.0994,
4.801909,-1.5625,-0.4912,-1.8096,-0.3833,-0.5895,-0.0994,
4.813057,-1.5625,-0.4912,-1.8096,-1.2281,-0.2324,0.2282,
4.866370,-1.5625,-0.4912,-1.8096,-1.2281,-0.2324,0.2282,
4.868207,-1.4391,-0.2496,-2.3133,-1.2281,-0.2324,0.2282,
4.875398,-1.4391,-0.2496,-2.3133,-1.0495,1.7078,0.1197,
4.931514,-1.4391,-0.2496,-2.3133,-1.0495,1.7078,0.1197,
4.933553,0.2079,0.5915,-0.4206,-1.0495,1.7078,0.1197,
4.942349,0.2079,0.5915,-0.4206,-1.6075,0.4452,0.5545,
4.996923,0.2079,0.5915,-0.4206,-1.6075,0.4452,0.5545,
4.998608,0.3067,-1.7259,-0.5072,-1.6075,0.4452,0.5545,
5.006930,0.3067,-1.7259,-0.5072,-0.7413,0.7367,0.2813,
5.061042,0.3067,-1.7259,-0.5072,-0.7413,0.7367,0.2813,
5.062628,-0.9552,-0.4760,-0.0485,-0.7413,0.7367,0.2813,
5.073573,-0.9552,-0.4760,-0.0485,0.0383,0.5965,-0.3578,
5.127707,-0.9552,-0.4760,-0.0485,0.0383,0.5965,-0.3578,
5.129345,-2.5525,-0.4420,-0.0115,0.0383,0.5965,-0.3578,
5.139750,-2.5525,-0.4420,-0.0115,-0.0162,-0.3705,-0.3619,
5.193103,-2.5525,-0.4420,-0.0115,-0.0162,-0.3705,-0.3619,
5.194706,-0.3119,1.8548,3.2227,-0.0162,-0.3705,-0.3619,
5.204965,-0.3119,1.8548,3.2227,-0.4662,-1.8144,0.2527,
5.257790,-0.3119,1.8548,3.2227,-0.4662,-1.8144,0.2527,
5.259821,1.0737,0.1442,-0.7884,-0.4662,-1.8144,0.2527,
5.272123,1.0737,0.1442,-0.7884,1.4960,-0.2873,-0.0501,
5.323951,1.0737,0.1442,-0.7884,1.4960,-0.2873,-0.0501,
5.325636,1.0582,-0.4736,-1.2814,1.4960,-0.2873,-0.0501,
5.335796,1.0582,-0.4736,-1.2814,1.3131,0.3419,-0.0591,
5.388927,1.0582,-0.4736,-1.2814,1.3131,0.3419,-0.0591,
5.390558,-1.3213,0.0492,-0.6213,1.3131,0.3419,-0.0591,
5.399846,-1.3213,0.0492,-0.6213,0.4436,-0.3563,-0.0165,
5.454556,-1.3213,0.0492,-0.6213,0.4436,-0.3563,-0.0165,
5.456136,-0.4739,-1.2579,-0.6101,0.4436,-0.3563,-0.0165,
5.465805,-0.4739,-1.2579,-0.6101,0.3319,-1.7567,0.0657,
5.519073,-0.4739,-1.2579,-0.6101,0.3319,-1.7567,0.0657,
5.520637,1.2808,-1.0050,0.3247,0.3319,-1.7567,0.0657,
5.531175,1.2808,-1.0050,0.3247,-0.1243,-2.2416,-0.0177,
5.584847,1.2808,-1.0050,0.3247,-0.1243,-2.2416,-0.0177,
5.586029,1.8115,-0.9270,0.9255,-0.1243,-2.2416,-0.0177,
5.595871,1.8115,-0.9270,0.9255,0.4957,-0.7926,-0.3076,
5.650161,1.8115,-0.9270,0.9255,0.4957,-0.7926,-0.3076,
5.651428,1.3093,-1.3019,1.4466,0.4957,-0.7926,-0.3076,
5.661474,1.3093,-1.3019,1.4466,0.9027,-0.1042,-0.3939,
5.716230,1.3093,-1.3019,1.4466,0.9027,-0.1042,-0.3939,
5.717425,1.4258,-0.9034,0.7898,0.9027,-0.1042,-0.3939,
5.728510,1.4258,-0.9034,0.7898,1.0611,0.1770,-0.5724,
5.780707,1.4258,-0.9034,0.7898,1.0611,0.1770,-0.5724,
5.781671,0.7014,1.7709,0.8947,1.0611,0.1770,-0.5724,
5.792675,0.7014,1.7709,0.8947,1.0931,0.5470,-0.1481,
5.846199,0.7014,1.7709,0.8947,1.0931,0.5470,-0.1481,
5.847265,0.0219,3.1805,-0.7364,1.0931,0.5470,-0.1481,
