
time,ax,ay,az,wx,wy,wz,
1.899549,-0.7603,0.2419,0.4131,0.1717,0.3021,-0.3483,
1.932160,-0.7603,0.2419,0.4131,0.2222,0.3447,-0.4287,
1.964714,-0.7603,0.2419,0.4131,0.2222,0.3447,-0.4287,
1.965274,-0.7446,1.2966,0.2537,0.2222,0.3447,-0.4287,
1.997443,-0.7446,1.2966,0.2537,-0.0487,-0.6080,-0.2359,
2.030059,-0.7446,1.2966,0.2537,-0.0487,-0.6080,-0.2359,
2.030702,0.4916,-0.3162,-0.1557,-0.0487,-0.6080,-0.2359,
2.062933,0.4916,-0.3162,-0.1557,-0.1194,-0.4751,-0.3815,
2.096361,0.4916,-0.3162,-0.1557,-0.1194,-0.4751,-0.3815,
2.097161,0.5124,-0.4378,0.3039,-0.1194,-0.4751,-0.3815,
2.128291,0.5124,-0.4378,0.3039,-0.0145,-0.3673,-0.3908,
2.160937,0.5124,-0.4378,0.3039,-0.0145,-0.3673,-0.3908,
2.161685,0.6274,-0.8402,0.3742,-0.0145,-0.3673,-0.3908,
2.193230,0.6274,-0.8402,0.3742,0.1294,-0.2304,-0.2923,
2.226415,0.6274,-0.8402,0.3742,0.1294,-0.2304,-0.2923,
2.227301,0.9722,-0.8984,0.6251,0.1294,-0.2304,-0.2923,
2.260642,0.9722,-0.8984,0.6251,0.3315,-0.0315,-0.2274,
2.292175,0.9722,-0.8984,0.6251,0.3315,-0.0315,-0.2274,
2.293569,0.8400,-0.2615,0.4904,0.3315,-0.0315,-0.2274,
2.325140,0.8400,-0.2615,0.4904,0.1657,0.1408,-0.0889,
2.357768,0.8400,-0.2615,0.4904,0.1657,0.1408,-0.0889,
2.359019,0.6537,0.7615,0.4311,0.1657,0.1408,-0.0889,
2.389944,0.6537,0.7615,0.4311,0.1087,0.1300,0.0524,
2.423625,0.6537,0.7615,0.4311,0.1087,0.1300,0.0524,
2.425302,0.6285,-0.7070,0.6860,0.1087,0.1300,0.0524,
2.455990,0.6285,-0.7070,0.6860,0.1106,0.4131,-0.1093,
2.489773,0.6285,-0.7070,0.6860,0.1106,0.4131,-0.1093,
2.492030,-0.1018,-0.5420,0.4046,0.1106,0.4131,-0.1093,
2.521582,-0.1018,-0.5420,0.4046,0.1607,0.1898,-0.1303,
2.554171,-0.1018,-0.5420,0.4046,0.1607,0.1898,-0.1303,
2.555921,-0.2394,0.2462,0.4460,0.1607,0.1898,-0.1303,
2.586311,-0.2394,0.2462,0.4460,0.1836,-0.0310,-0.0580,
2.619650,-0.2394,0.2462,0.4460,0.1836,-0.0310,-0.0580,
2.621046,-0.1193,0.3180,0.4600,0.1836,-0.0310,-0.0580,
2.652294,-0.1193,0.3180,0.4600,0.3097,-0.1255,-0.0509,
2.686995,-0.1193,0.3180,0.4600,0.3097,-0.1255,-0.0509,
2.688394,-0.5196,1.0226,1.0123,0.3097,-0.1255,-0.0509,
2.717460,-0.5196,1.0226,1.0123,0.5310,-0.4510,-0.0489,
2.750363,-0.5196,1.0226,1.0123,0.5310,-0.4510,-0.0489,
2.751336,-0.4250,0.7487,0.2929,0.5310,-0.4510,-0.0489,
2.783805,-0.4250,0.7487,0.2929,0.6501,-0.5377,-0.0519,
2.815997,-0.4250,0.7487,0.2929,0.6501,-0.5377,-0.0519,
2.817921,-0.3429,-0.1973,-0.3166,0.6501,-0.5377,-0.0519,
2.848965,-0.3429,-0.1973,-0.3166,0.5881,-0.4571,-0.1523,
2.881354,-0.3429,-0.1973,-0.3166,0.5881,-0.4571,-0.1523,
2.882465,-0.2754,-1.1445,-1.0830,0.5881,-0.4571,-0.1523,
2.914465,-0.2754,-1.1445,-1.0830,0.2978,-0.3001,-0.1724,
2.947119,-0.2754,-1.1445,-1.0830,0.2978,-0.3001,-0.1724,
2.948247,0.1951,-0.5009,-0.3356,0.2978,-0.3001,-0.1724,
2.979059,0.1951,-0.5009,-0.3356,0.2158,-0.3910,-0.0637,
3.014986,0.1951,-0.5009,-0.3356,0.2158,-0.3910,-0.0637,
