
time,ax,ay,az,wx,wy,wz,
1.931425,-2.0472,-1.9092,-1.5083,0.0893,0.2949,-0.0907,
1.976246,-2.0472,-1.9092,-1.5083,0.0893,0.2949,-0.0907,
1.977683,-1.1564,-3.7042,-1.6070,0.0893,0.2949,-0.0907,
1.996086,-1.1564,-3.7042,-1.6070,0.5043,0.1570,-0.1576,
2.041854,-1.1564,-3.7042,-1.6070,0.5043,0.1570,-0.1576,
2.043312,0.5704,-1.9108,0.4338,0.5043,0.1570,-0.1576,
2.061950,0.5704,-1.9108,0.4338,1.1237,1.0498,0.5148,
2.107403,0.5704,-1.9108,0.4338,1.1237,1.0498,0.5148,
2.108603,5.5773,3.9417,7.3261,1.1237,1.0498,0.5148,
2.127145,5.5773,3.9417,7.3261,-0.9916,0.7743,0.5831,
2.172253,5.5773,3.9417,7.3261,-0.9916,0.7743,0.5831,
2.173153,-0.3942,-1.1042,2.5345,-0.9916,0.7743,0.5831,
2.192589,-0.3942,-1.1042,2.5345,1.2712,-0.4649,-0.8160,
2.238194,-0.3942,-1.1042,2.5345,1.2712,-0.4649,-0.8160,
2.239595,-2.2698,1.6877,-2.1072,1.2712,-0.4649,-0.8160,
2.258486,-2.2698,1.6877,-2.1072,0.4148,-1.0029,-0.4236,
2.303226,-2.2698,1.6877,-2.1072,0.4148,-1.0029,-0.4236,
2.304474,-0.8452,-0.7865,-3.4198,0.4148,-1.0029,-0.4236,
2.323405,-0.8452,-0.7865,-3.4198,0.9183,-0.6031,-0.3690,
2.368903,-0.8452,-0.7865,-3.4198,0.9183,-0.6031,-0.3690,
2.370167,0.3350,-0.0975,-2.2583,0.9183,-0.6031,-0.3690,
2.388940,0.3350,-0.0975,-2.2583,0.6707,0.3971,-0.1807,
2.434512,0.3350,-0.0975,-2.2583,0.6707,0.3971,-0.1807,
2.435813,0.7757,-0.0567,0.4527,0.6707,0.3971,-0.1807,
2.455025,0.7757,-0.0567,0.4527,0.7703,-0.8464,-0.2053,
2.499880,0.7757,-0.0567,0.4527,0.7703,-0.8464,-0.2053,
2.500764,1.3936,-1.0441,0.5676,0.7703,-0.8464,-0.2053,
2.520781,1.3936,-1.0441,0.5676,1.0470,-0.3227,-0.3658,
2.565645,1.3936,-1.0441,0.5676,1.0470,-0.3227,-0.3658,
2.567690,1.6855,-1.1607,0.7180,1.0470,-0.3227,-0.3658,
2.585395,1.6855,-1.1607,0.7180,0.7529,-0.1356,-0.4847,
